Train dataset: data/regression/data.activation.train.1000.csv
Test dataset: data/regression/data.activation.test.1000.csv
Layers: [1, 2, 1]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: indentity
Output function: indentity
Problem type: regression
Epochs: 300
Epochs;Loss (mse);Loss (msle)
5;0.37141546307951834;0.07098106843072101
10;0.3254881891305193;0.07187369807129185
15;0.4334424935003142;0.07054820394289747
20;0.22856876352691133;0.08260281970386855
25;0.397490204579938;0.07072601099365099
30;0.4030481912646051;0.07068720464962457
35;0.2616153552294655;0.07555944547584846
40;0.25554971437488794;0.07629138463784356
45;0.49918118113903104;0.07053395032424352
50;0.28557865141054534;0.07357364239661801
55;0.436918504330614;0.07053897767328372
60;0.27326937448317834;0.07445066570442778
65;0.35069106516508497;0.07129526434354787
70;0.5907483431554237;0.07085311873031376
75;0.4462212115886201;0.07051990928407036
80;0.4043889325718974;0.0706785433676407
85;0.3736785851830135;0.07095345292718816
90;0.40960477263185135;0.07064730063458016
95;0.3149609275522158;0.07220472259026792
100;0.40392776036079947;0.07068149275478575
105;0.32195009136660213;0.07197792431653716
110;0.3327640285074499;0.07167919674211322
115;0.2645202156023416;0.07525084650615531
120;0.46479927745179866;0.07050354138139049
125;0.35589132687402036;0.07120501922611315
130;0.32929070644021285;0.07176887651904894
135;0.2771982723122139;0.07414351125557818
140;0.4597451514510372;0.0705053729958769
145;0.711675257728859;0.07152235035867119
150;0.33651749980523343;0.07158835224758324
155;0.26931461382465816;0.07479060127831479
160;0.815604183821547;0.07217607801091586
165;0.39841295414272193;0.07071923584669543
170;0.2625904764299044;0.07545312136552428
175;0.2802031744688204;0.0739267856328209
180;0.6309930910103405;0.07105662422573476
185;0.2834807841966284;0.0737065187234971
190;0.2339051501304983;0.08062984501444356
195;0.37056131740005965;0.07099179901911787
200;0.50870517127882;0.07055346782123338
205;0.5247514177528108;0.07059514687902524
210;0.4085880848589301;0.07065309186088904
215;0.42712673323294564;0.07056812529169934
220;0.3295678838075708;0.07176151283111636
225;0.3191828067687342;0.07206425663024159
230;0.3711514526862826;0.07098436692738055
235;0.5891922677945163;0.07084581003329182
240;0.413827363931585;0.0706247335196775
245;0.5218909244794735;0.07058696942133125
250;0.2411454494490418;0.0787367451030306
255;0.2337144610336067;0.08068973607760653
260;0.22636341206127872;0.08366664283732198
265;0.35984350202466087;0.07114186195019032
270;0.3141904117408454;0.07223156366117861
275;0.47558959866371076;0.07050550040865619
280;0.6661417438839563;0.07125226044940886
285;0.6669045677205214;0.07125664933082847
290;0.4008087174412356;0.07070226945325306
295;0.2526927994892526;0.07668510004972608
300;0.3302923197351886;0.07174243926340708
