Train dataset: data/regression/data.activation.train.1000.csv
Test dataset: data/regression/data.activation.test.1000.csv
Layers: [1, 4, 2, 1]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: tanh
Output function: indentity
Problem type: regression
Epochs: 300
Epochs;Loss (mse);Loss (msle)
5;0.0005605387062582023;0.023125534398041242
10;0.0010260365250922146;0.03096580238676792
15;0.0014192798554759326;0.03496475119071953
20;0.0017431493427892946;0.03752810311831385
25;0.0018516406297858373;0.038286885421688115
30;0.001993514756153866;0.03916560741313498
35;0.002014805813901962;0.039297884827387684
40;0.0020431486594301683;0.03946877210728237
45;0.0020882391462173243;0.03973814742044001
50;0.002076536995067619;0.03967433948643299
55;0.0021244900404919042;0.03998061886705624
60;0.0020737684589915376;0.03972190311759478
65;0.0020997166809995863;0.039913528608960885
70;0.002083656293292157;0.03986847378271865
75;0.0019991684921367306;0.03942147636605822
80;0.0019798983485233897;0.03935034071532874
85;0.001982023730594749;0.0394146054047863
90;0.001996925679815873;0.03956747113717685
95;0.0019442591788767093;0.03930475289846763
100;0.001930075620773724;0.03926483557447469
105;0.0018702923596314721;0.038952898588511975
110;0.0018650887413652626;0.03897951513734027
115;0.0017933985649596297;0.03857414445779632
120;0.001781993683222956;0.03855655206571274
125;0.001757492097109375;0.03845252118937564
130;0.0017330985502471623;0.03835233613057371
135;0.001727043569030525;0.03836774442196229
140;0.0016882485342582098;0.03815466516054662
145;0.0016672402133539022;0.03807488566787359
150;0.0016403571168404174;0.037940551027994034
155;0.001592077372529405;0.037657636598607026
160;0.001575329638959804;0.03758989866028577
165;0.0015648368284244425;0.03756679011235154
170;0.0015267151873695573;0.037342166206902304
175;0.0015125182924665226;0.037290880447689495
180;0.001490928058390335;0.03717982717321425
185;0.001504312959728571;0.03733059719913695
190;0.0014740376071666784;0.03716030590229112
195;0.0014446974032508678;0.03698561315887907
200;0.0014403304037104363;0.03700107957728747
205;0.0014290337039236294;0.036968084692742
210;0.001400067835107098;0.03679303460230996
215;0.001390899468771034;0.03676960817456148
220;0.0013636764197861946;0.036600396343086594
225;0.0013485589403990932;0.03652849148025921
230;0.0013291539662713672;0.03641244656106414
235;0.0013299374959198974;0.03645928484653006
240;0.001307646551952542;0.036321803984531394
245;0.0013034450171052257;0.03633301779603567
250;0.0012912315143461326;0.036273745510213756
255;0.0012325082740600986;0.03581244524857589
260;0.0012312071373178394;0.035850455904905036
265;0.0012484242503073718;0.03604399378386105
270;0.00124457411122246;0.03605470049464184
275;0.0012285312733428815;0.03595506963875848
280;0.0012093107659658395;0.03582638482163451
285;0.0012013033439551607;0.035799427321588834
290;0.0011716064213040335;0.03557102711263649
295;0.0011649184642977567;0.03554757394862024
300;0.0011682189667530062;0.035618840478885895
