Train dataset: data/classification/data.three_gauss.train.1000.csv
Test dataset: data/classification/data.three_gauss.test.1000.csv
Layers: [2, 3]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-4078.127211919111;0.31133333333333335;87.3
10;-4083.162692003204;0.30866666666666664;87.33333333333333
15;-4070.686043653125;0.30133333333333334;87.43333333333332
20;-4085.2421333948837;0.31;87.33333333333333
25;-4075.864320357257;0.31666666666666665;87.13333333333333
30;-4083.162692003204;0.30866666666666664;87.33333333333333
35;-4082.4695448726443;0.308;87.36666666666667
40;-4086.4585286692086;0.30866666666666664;87.36666666666667
45;-4083.162692003204;0.30866666666666664;87.33333333333333
50;-4083.162692003204;0.30866666666666664;87.33333333333333
55;-4078.127211919111;0.31133333333333335;87.3
60;-4092.8667518310435;0.31533333333333335;87.26666666666667
65;-4084.3790872775285;0.30733333333333335;87.36666666666667
70;-4081.776397742084;0.30733333333333335;87.4
75;-4078.8203590496705;0.312;87.26666666666667
80;-4084.209188290733;0.30466666666666664;87.46666666666667
85;-4083.162692003204;0.30866666666666664;87.33333333333333
90;-4083.162692003204;0.30866666666666664;87.33333333333333
95;-4083.162692003204;0.30866666666666664;87.33333333333333
100;-4085.935280525444;0.31066666666666665;87.3
105;-4083.162692003204;0.30866666666666664;87.33333333333333
110;-4080.729901454555;0.31133333333333335;87.26666666666667
115;-4074.8449264364845;0.304;87.43333333333332
120;-4077.080715631582;0.31533333333333335;87.16666666666667
125;-4069.6259961822175;0.31333333333333335;87.23333333333333
130;-4083.162692003204;0.30866666666666664;87.33333333333333
135;-4085.935280525444;0.31066666666666665;87.3
140;-4081.776397742084;0.30733333333333335;87.4
145;-4085.2421333948837;0.31;87.33333333333333
150;-4085.595482551853;0.306;87.4
155;-4082.4695448726443;0.308;87.36666666666667
160;-4085.595482551853;0.306;87.4
165;-4083.162692003204;0.30866666666666664;87.33333333333333
170;-4083.162692003204;0.30866666666666664;87.33333333333333
175;-4098.411928875523;0.31933333333333336;87.2
180;-4083.162692003204;0.30866666666666664;87.33333333333333
185;-4083.162692003204;0.30866666666666664;87.33333333333333
190;-4069.6259961822175;0.31333333333333335;87.23333333333333
195;-4085.2421333948837;0.31;87.33333333333333
200;-4080.0367543239954;0.31066666666666665;87.3
205;-4085.2421333948837;0.31;87.33333333333333
210;-4085.935280525444;0.31066666666666665;87.3
215;-4083.162692003204;0.30866666666666664;87.33333333333333
220;-4081.776397742084;0.30733333333333335;87.4
225;-4083.162692003204;0.30866666666666664;87.33333333333333
230;-4083.162692003204;0.30866666666666664;87.33333333333333
235;-4074.6479250829325;0.318;87.1
240;-4078.127211919111;0.31133333333333335;87.3
245;-4092.8667518310435;0.31533333333333335;87.26666666666667
250;-4082.28609470247;0.31466666666666665;87.2
255;-4073.2616308218126;0.31666666666666665;87.16666666666667
260;-4081.776397742084;0.30733333333333335;87.4
265;-4065.6505635690314;0.304;87.4
270;-4085.595482551853;0.306;87.4
275;-4083.162692003204;0.30866666666666664;87.33333333333333
280;-4078.2971109059063;0.314;87.2
285;-4093.206549804634;0.32;87.16666666666667
290;-4087.8448229303285;0.31;87.3
295;-4087.6749239435326;0.30733333333333335;87.4
300;-4083.162692003204;0.30866666666666664;87.33333333333333
