Train dataset: data/regression/data.cube.train.100.csv
Test dataset: data/regression/data.cube.test.100.csv
Layers: [1, 8, 1]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: indentity
Problem type: regression
Epochs: 300
Epochs;Loss (mse);Loss (msle)
5;0.03418236156015648;inf
10;0.03353985876916473;inf
15;0.033126785561692164;inf
20;0.03329245156447542;inf
25;0.034331980590223195;inf
30;0.03220208849697582;inf
35;0.031972905241205156;inf
40;0.034853845705042456;inf
45;0.03298939933874616;inf
50;0.029788167992556108;inf
55;0.03250875568922678;inf
60;0.03279971908859524;inf
65;0.033700808669945855;inf
70;0.0352845905033084;inf
75;0.03305448777729539;inf
80;0.03317052650687915;inf
85;0.03400396020473802;inf
90;0.03193504904383604;inf
95;0.03438786014481701;inf
100;0.0335116596308425;inf
105;0.03602420026871492;inf
110;0.03170692781891533;inf
115;0.03330789782888028;inf
120;0.03384776754668615;inf
125;0.03220935358119325;inf
130;0.03144580450154238;inf
135;0.032931592301363735;inf
140;0.03274270613591743;inf
145;0.03320247595891472;inf
150;0.03214381927173738;inf
155;0.03353193114723092;inf
160;0.034664516542221746;inf
165;0.02994549868747478;inf
170;0.03335630945925984;inf
175;0.03276849491589807;inf
180;0.03304687045214865;inf
185;0.034864187577364335;inf
190;0.03261860804535289;inf
195;0.03234455088260258;inf
200;0.0321843165360562;inf
205;0.03366484450734487;inf
210;0.03512293458366899;inf
215;0.03451827025685921;inf
220;0.03525715840722329;inf
225;0.03345270563173052;inf
230;0.03337157388760538;inf
235;0.03119616223169301;inf
240;0.029766214046188656;inf
245;0.030987986367647775;inf
250;0.030939849872424787;inf
255;0.031672940386578696;inf
260;0.031507556545431546;inf
265;0.031085812320336883;inf
270;0.034862389183546685;inf
275;0.03221842263650239;inf
280;0.033445466475653156;inf
285;0.03422129842937106;inf
290;0.03390064283666865;inf
295;0.0336773069073462;inf
300;0.035821319866351245;inf
