Train dataset: data/classification/data.three_gauss.train.100.csv
Test dataset: data/classification/data.three_gauss.test.100.csv
Layers: [2, 16, 8, 4, 2, 3]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-113.67618941182866;0.12;60.66666666666667
10;-5.999999703503223e-05;0.6666666666666666;33.33333333333333
15;-588.8562109927728;1.3333333333333333;53.333333333333336
20;-327.80653682038053;1.1866666666666668;65.0
25;-344.62551812399295;1.2333333333333334;64.33333333333333
30;-336.08573763600583;1.16;66.0
35;-326.36812662478826;1.16;65.66666666666666
40;-364.0763801288476;0.8533333333333334;73.0
45;-334.83077761058735;1.0533333333333332;68.0
50;-414.03926706171825;0.37333333333333335;84.66666666666667
55;-439.3615529012649;0.08;92.33333333333333
60;-424.15088078004;0.08;91.0
65;-432.01106532084555;0.08;92.0
70;-443.808117723743;0.07333333333333333;93.0
75;-437.33422744405743;0.08;92.33333333333333
80;-448.32034966407184;0.08;93.0
85;-439.1916539144695;0.08;93.0
90;-458.5476576356757;0.08666666666666667;93.0
95;-453.69562772175607;0.07333333333333333;92.66666666666666
100;-444.2135828151845;0.06666666666666667;93.0
105;-446.69848929830584;0.05333333333333334;93.66666666666667
110;-449.53674493839634;0.06666666666666667;93.33333333333333
115;-447.50941948118884;0.06666666666666667;93.33333333333333
120;-454.96413893055285;0.07333333333333333;93.0
125;-446.240908272392;0.06666666666666667;93.0
130;-450.5696900425471;0.07333333333333333;93.0
135;-449.53674493839634;0.06666666666666667;93.33333333333333
140;-457.33126236135126;0.1;92.66666666666666
145;-450.34767512127934;0.08;93.0
150;-447.051838455275;0.08;92.66666666666666
155;-447.7971015203073;0.05333333333333334;93.33333333333333
160;-451.2628371731071;0.08;92.66666666666666
165;-452.9368134733454;0.1;92.66666666666666
170;-446.240908272392;0.06666666666666667;93.0
175;-446.76415641615654;0.09333333333333334;92.66666666666666
180;-449.6409768073411;0.1;92.33333333333333
185;-452.88469753887307;0.06;93.0
190;-449.53674493839634;0.06666666666666667;93.33333333333333
195;-450.6353571603978;0.06666666666666667;93.0
200;-453.34227856478697;0.09333333333333334;92.66666666666666
205;-450.0464418987825;0.09333333333333334;92.33333333333333
210;-452.88469753887307;0.06;93.0
215;-440.74784716238474;0.06666666666666667;93.33333333333333
220;-444.0957997628615;0.06;93.0
225;-440.74784716238474;0.06666666666666667;93.33333333333333
230;-454.5586738391114;0.08;93.0
235;-442.99718754086;0.06;93.33333333333333
240;-440.74784716238474;0.06666666666666667;93.33333333333333
245;-442.99718754086;0.06;93.33333333333333
250;-454.5586738391114;0.08;93.0
255;-452.53134838190397;0.08;93.0
260;-444.0957997628615;0.06;93.0
265;-442.99718754086;0.06;93.33333333333333
270;-452.5834643163763;0.12;92.66666666666666
275;-447.2738533765428;0.07333333333333333;92.66666666666666
280;-440.74784716238474;0.06666666666666667;93.33333333333333
285;-446.240908272392;0.06666666666666667;93.0
290;-445.7697760630998;0.08;93.0
295;-442.99718754086;0.06;93.33333333333333
300;-442.99718754086;0.06;93.33333333333333
