Train dataset: data/regression/data.activation.train.100.csv
Test dataset: data/regression/data.activation.test.100.csv
Layers: [1, 8, 4, 2, 1]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: indentity
Problem type: regression
Epochs: 300
Epochs;Loss (mse);Loss (msle)
5;0.2268746001836447;inf
10;0.10363796580393188;inf
15;0.017339191629983722;inf
20;0.0006550858661864609;inf
25;0.0006143554714091708;0.030152283071747835
30;0.00029181228231059864;0.018637132833443416
35;0.0002970141263117825;0.02379567555871556
40;0.000219673404541615;0.02037463568295824
45;0.00013477422157732267;0.012639081676292272
50;0.00015646215042607533;0.019171981335792395
55;9.703843002030295e-05;0.015112802062136863
60;7.925636697122493e-05;0.009894408966670246
65;7.761058012844547e-05;0.015148237815837249
70;5.037497978169447e-05;0.010688129168018997
75;4.934971201297413e-05;0.01230948850820213
80;6.903024627626698e-05;0.010133657136603143
85;4.215591765126723e-05;0.01159526715018763
90;5.429140660094085e-05;0.010104083715816715
95;6.433442169081074e-05;0.010408576937448663
100;4.081947253689707e-05;0.010990336804811165
105;6.189965956851611e-05;0.010546824169975691
110;4.912109133420005e-05;0.010300988564722356
115;4.205737114977729e-05;0.011111166169438077
120;4.450174202997696e-05;0.011946228242848108
125;4.7765524939713586e-05;0.010508133564593675
130;5.2394232330019494e-05;0.010426120940753547
135;5.299233253420909e-05;0.010438454633092132
140;8.024933125572487e-05;0.011433573725463908
145;4.79268662298301e-05;0.010532283726746644
150;5.3974564640029525e-05;0.010447530597309915
155;5.762570819874615e-05;0.010472253891965112
160;5.4657767623358895e-05;0.010470854545664574
165;7.787264054508617e-05;0.011591983012005454
170;4.749209295455726e-05;0.010860170200817901
175;5.7428676060938236e-05;0.010519293854665487
180;5.362086945915654e-05;0.010511936543588332
185;4.8077217992443826e-05;0.010800292117712442
190;5.983012169807557e-05;0.010561168607921178
195;8.19980886001013e-05;0.011407754822078951
200;4.613723126689375e-05;0.01113921631366458
205;4.825040343560819e-05;0.01071144369944665
210;5.075066325323732e-05;0.010665585472835176
215;4.676220167538643e-05;0.010771457908447916
220;5.787609999157257e-05;0.010599781839901457
225;4.5771144590742854e-05;0.011347436165819715
230;5.411059127024444e-05;0.010638056484585103
235;5.4080286663895215e-05;0.010623412794299049
240;5.5755827296116037e-05;0.010621773187152057
245;5.066038467154789e-05;0.010750726977021147
250;4.971985875292062e-05;0.01074887398210254
255;4.453828888789732e-05;0.011776432302107112
260;4.975188955010989e-05;0.010615422711197229
265;6.426703522490273e-05;0.010749157332726147
270;4.493739602148357e-05;0.011061295001579147
275;4.229763555356418e-05;0.012042849447885563
280;4.904412733957678e-05;0.010771811467224349
285;4.75612025102374e-05;0.010757536634896698
290;4.35745167328438e-05;0.011626725986774547
295;4.375611311537969e-05;0.01108069274188245
300;5.673168899264543e-05;0.010694706069191342
