Train dataset: data/regression/data.activation.train.1000.csv
Test dataset: data/regression/data.activation.test.1000.csv
Layers: [1, 4, 2, 1]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: indentity
Output function: indentity
Problem type: regression
Epochs: 300
Epochs;Loss (mse);Loss (msle)
5;0.36404873078617794;0.07107944732803724
10;0.32558273375390967;0.0718710036480258
15;0.426591356300351;0.07057000928262361
20;0.2327319774779538;0.08100884801180758
25;0.39494210733843105;0.07074543304331349
30;0.39367506943390695;0.07075548889599226
35;0.26317334446204343;0.07539090978459025
40;0.2603573722949229;0.07570093158532783
45;0.4951183999265368;0.07052693386622878
50;0.29023460798211037;0.07329924278481958
55;0.42645421860349203;0.07057049692218635
60;0.27548115805778106;0.07427426318693392
65;0.3408343345009929;0.07149112651041624
70;0.5825039778653287;0.07081494862151803
75;0.4325561250426696;0.07055074969356251
80;0.3869303724078776;0.07081369419268299
85;0.3642885360735932;0.07107603027472333
90;0.3956842828367898;0.07073966663819521
95;0.31523111940137544;0.07219540101165361
100;0.392252370255444;0.07076710311223063
105;0.3136420464205797;0.07225090181921656
110;0.3256670399006237;0.07186860489422654
115;0.25894269854839885;0.0758661650939509
120;0.452128066090168;0.07051175040206648
125;0.3571462991875768;0.07118447418024469
130;0.3301839757759796;0.07174527607612452
135;0.26928062054264246;0.07479366975188986
140;0.441939979875104;0.07052770182155786
145;0.6921407955168947;0.07140462896286694
150;0.3228913501368153;0.07194953920185987
155;0.26120298089645;0.07560527876398848
160;0.7977473389608598;0.07206172386844693
165;0.3821589246098302;0.07085992109740627
170;0.26558182960484383;0.07514393802548953
175;0.2760838883090979;0.07422776955753112
180;0.5999803847068805;0.07089742417379818
185;0.2743927850254775;0.0743599085324054
190;0.23861059753836952;0.07932665763073614
195;0.37185571975255993;0.07097560403130439
200;0.501733310677566;0.0705387680327253
205;0.5221123812069384;0.0705875914516547
210;0.3971714294225392;0.07072838313545997
215;0.4122991759179619;0.07063262867561972
220;0.3298583322475324;0.071753835833636
225;0.31294534947151603;0.07227575783007992
230;0.3657018371639154;0.07105619383348291
235;0.5843769517087132;0.07082349871381075
240;0.405255159368727;0.0706730871869998
245;0.5090029549570649;0.07055414417115434
250;0.2424054892442778;0.0784666362501563
255;0.2366291867711033;0.07983809077353658
260;0.23101195857127405;0.08161478723545768
265;0.3483686823316965;0.07133836118368315
270;0.31425385880234163;0.07222933891210113
275;0.4733487865719318;0.07050446838186515
280;0.6520076615933315;0.07117196269478969
285;0.6573503555074539;0.07120207990508974
290;0.39039221972629595;0.0707828148219785
295;0.25403007640078895;0.07649642035417956
300;0.3201886816694026;0.0720323692663274
