Train dataset: data/classification/data.simple.train.100.csv
Test dataset: data/classification/data.simple.test.100.csv
Layers: [2, 4, 2, 2]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: indentity
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-63.76955071151458;0.14;93.0
10;-67.92843349487428;0.14;93.0
15;-79.71193471439342;0.42;79.0
20;-76.24619906159367;0.32;84.0
25;-75.55305193103372;0.3;85.0
30;-65.15584497263448;0.0;100.0
35;-44.361431055836;0.3;85.0
40;-65.84899210319443;0.02;99.0
45;-67.23528636431433;0.06;97.0
50;-54.06549088367528;0.16;92.0
55;-38.816254011356406;0.38;81.0
60;-51.292902361435495;0.2;90.0
65;-65.84899210319443;0.02;99.0
70;-81.09822897551331;0.46;77.0
75;-81.09822897551331;0.46;77.0
80;-79.01878758383346;0.4;80.0
85;-68.62158062543423;0.1;95.0
90;-68.62158062543423;0.1;95.0
95;-59.61066792815488;0.08;96.0
100;-78.32564045327352;0.38;81.0
105;-62.38325645039468;0.04;98.0
110;-65.15584497263448;0.0;100.0
115;-59.61066792815488;0.08;96.0
120;-59.61066792815488;0.08;96.0
125;-78.32564045327352;0.38;81.0
130;-58.22437366703498;0.1;95.0
135;-60.99696218927478;0.06;97.0
140;-79.01878758383346;0.4;80.0
145;-63.76955071151458;0.02;99.0
150;-74.16675766991382;0.26;87.0
155;-65.15584497263448;0.0;100.0
160;-62.38325645039468;0.04;98.0
165;-62.38325645039468;0.04;98.0
170;-79.01878758383346;0.4;80.0
175;-77.63249332271357;0.36;82.0
180;-62.38325645039468;0.04;98.0
185;-79.01878758383346;0.4;80.0
190;-82.4845232366332;0.5;75.0
195;-55.45178514479518;0.14;93.0
200;-73.47361053935387;0.24;88.0
205;-65.84899210319443;0.02;99.0
210;-66.54213923375438;0.04;98.0
215;-55.45178514479518;0.14;93.0
220;-44.361431055836;0.3;85.0
225;-65.84899210319443;0.02;99.0
230;-63.76955071151458;0.02;99.0
235;-55.45178514479518;0.14;93.0
240;-62.38325645039468;0.04;98.0
245;-65.84899210319443;0.02;99.0
250;-81.79137610607326;0.48;76.0
255;-65.15584497263448;0.0;100.0
260;-73.47361053935387;0.24;88.0
265;-72.78046340879392;0.22;89.0
270;-61.69010931983473;0.08;96.0
275;-55.45178514479518;0.14;93.0
280;-79.01878758383346;0.4;80.0
285;-65.84899210319443;0.02;99.0
290;-65.84899210319443;0.02;99.0
295;-83.17767036719316;0.52;74.0
300;-62.38325645039468;0.04;98.0
