Train dataset: data/regression/data.cube.train.100.csv
Test dataset: data/regression/data.cube.test.100.csv
Layers: [1, 8, 1]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: indentity
Output function: indentity
Problem type: regression
Epochs: 300
Epochs;Loss (mse);Loss (msle)
5;0.025585739590550723;inf
10;0.026854062702121848;inf
15;0.04888152417045486;inf
20;0.03575804813583164;inf
25;0.031121460463971604;inf
30;0.02416139628385101;inf
35;0.027257235332267683;inf
40;0.029219568378326396;inf
45;0.028549550319068404;inf
50;0.027610422004350845;inf
55;0.032408651853870506;inf
60;0.03083323353518474;inf
65;0.03145775945728659;inf
70;0.043739054635701824;inf
75;0.03063596639182373;inf
80;0.03379172893670597;inf
85;0.031242085323790393;inf
90;0.023430147016267524;inf
95;0.033941146392620046;inf
100;0.03402164797661393;inf
105;0.03686951576833476;inf
110;0.02939533662808943;inf
115;0.031246585722140365;inf
120;0.0331716465972941;inf
125;0.025716717413320864;inf
130;0.02864850667722266;inf
135;0.031235610307604588;inf
140;0.03152805857306202;inf
145;0.035055908066761905;inf
150;0.0333029675401237;inf
155;0.02851878448608686;inf
160;0.03647038384117643;inf
165;0.021954899429656595;inf
170;0.03412042268400265;inf
175;0.03215351206123498;inf
180;0.029681884321613273;inf
185;0.03354165698959202;inf
190;0.03179246280983473;inf
195;0.03065062506116745;inf
200;0.02830309946613118;inf
205;0.0313532647094064;inf
210;0.03651849061052464;inf
215;0.03382377925614536;inf
220;0.03628361359146366;inf
225;0.030238221571631512;inf
230;0.03304506879616629;inf
235;0.024867678323637867;inf
240;0.025340917764662196;inf
245;0.029178969957196762;inf
250;0.02883651600038671;inf
255;0.029189170290084943;inf
260;0.028404097067622404;inf
265;0.028334459778794216;inf
270;0.032942255036308106;inf
275;0.03129601998186106;inf
280;0.0331957590947516;inf
285;0.031079038649477662;inf
290;0.031601064802749795;inf
295;0.03262438182040908;inf
300;0.03616403807426946;inf
