Train dataset: data/regression/data.cube.train.100.csv
Test dataset: data/regression/data.cube.test.100.csv
Layers: [1, 2, 1]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: indentity
Output function: indentity
Problem type: regression
Epochs: 300
Epochs;Loss (mse);Loss (msle)
5;0.02384698701328003;inf
10;0.023847819319063233;inf
15;0.07561497977400942;inf
20;0.038337015669307146;inf
25;0.028434438079377962;inf
30;0.023501402847209914;inf
35;0.031724120092674786;inf
40;0.0272871145396233;inf
45;0.027929751332079027;inf
50;0.03273501717816376;inf
55;0.030810131671152444;inf
60;0.030887962730746944;inf
65;0.031104265298444154;inf
70;0.04571428434130566;inf
75;0.03238449130975226;inf
80;0.033909818489583514;inf
85;0.030910707614099746;inf
90;0.023581078141787833;inf
95;0.03384457857469166;inf
100;0.03732596161015487;inf
105;0.03566277612300859;inf
110;0.029249526461239468;inf
115;0.031089017087007655;inf
120;0.03336259440782646;inf
125;0.025333428120643892;inf
130;0.031252767830055345;inf
135;0.03291210558780176;inf
140;0.031790661681428634;inf
145;0.03524901799551488;inf
150;0.03526376223128533;inf
155;0.028463447213335578;inf
160;0.03597313181914615;inf
165;0.021267119928570166;inf
170;0.03405845251274692;inf
175;0.03265176679264808;inf
180;0.030500689389611455;inf
185;0.033604277673199755;inf
190;0.03252177936696965;inf
195;0.03294689375334316;inf
200;0.027532500881153246;inf
205;0.03224370917824859;inf
210;0.03707613322834935;inf
215;0.034163250626565334;inf
220;0.0340569748782539;inf
225;0.03210049002006333;inf
230;0.03360937009099745;inf
235;0.023309067589801617;inf
240;0.024966279659688922;inf
245;0.029898512793298405;inf
250;0.02967396920653383;inf
255;0.029180561143451418;inf
260;0.029842879018626554;inf
265;0.02753699430821905;inf
270;0.03303489877503845;inf
275;0.03182059193504235;inf
280;0.032922294220899324;inf
285;0.0294989260104182;inf
290;0.031211675135153355;inf
295;0.031589042199397864;inf
300;0.03685110990433898;inf
