Train dataset: data/regression/data.cube.train.1000.csv
Test dataset: data/regression/data.cube.test.1000.csv
Layers: [1, 64, 32, 1]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: indentity
Problem type: regression
Epochs: 300
Epochs;Loss (mse);Loss (msle)
5;0.03144738508719474;inf
10;0.02900322760162317;inf
15;0.027346332145858982;inf
20;0.026684500888107622;inf
25;0.025388050926244646;inf
30;0.02265686215958661;inf
35;0.023444997577958725;inf
40;0.022765825280240685;inf
45;0.023194296139796428;inf
50;0.0229507008856139;inf
55;0.022977079478133607;inf
60;0.022632114240571793;inf
65;0.02297147364765121;inf
70;0.022098614505870678;inf
75;0.0216777810998482;inf
80;0.02239465101610429;inf
85;0.021475260783402627;inf
90;0.021222246405787275;inf
95;0.022544240190667673;inf
100;0.02230949011668353;inf
105;0.021943823635905347;inf
110;0.020770894468332707;inf
115;0.02155150845217231;inf
120;0.022129595164619615;inf
125;0.024009599983220387;inf
130;0.021793372526981873;inf
135;0.020964370603396343;inf
140;0.02115224149915832;inf
145;0.02095055383464836;inf
150;0.021035159378482757;inf
155;0.021332645326391536;inf
160;0.021289441708905937;inf
165;0.020563994786744477;inf
170;0.020046642543696213;inf
175;0.02023797098925411;inf
180;0.02000091313456351;inf
185;0.020880821023095342;inf
190;0.020143202125101182;inf
195;0.020180378252852012;inf
200;0.021413341866097384;inf
205;0.02032713066025206;inf
210;0.020825169253039254;inf
215;0.020354669924179156;inf
220;0.019888149541003507;inf
225;0.019675021397571307;inf
230;0.019635772759340978;inf
235;0.020001468571927226;inf
240;0.01931242442017681;inf
245;0.019655172464459143;inf
250;0.019095237965643656;inf
255;0.020393836895582804;inf
260;0.019957828249322226;inf
265;0.02011476974382476;inf
270;0.019685238213135614;inf
275;0.019214358739875037;inf
280;0.019614267812575206;inf
285;0.018363245480644955;inf
290;0.019071846104041626;inf
295;0.01936358010932308;inf
300;0.01887829263126725;inf
