Train dataset: data/regression/data.cube.train.100.csv
Test dataset: data/regression/data.cube.test.100.csv
Layers: [1, 128, 64, 32, 1]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: indentity
Problem type: regression
Epochs: 300
Epochs;Loss (mse);Loss (msle)
5;0.03297363119180926;inf
10;0.03209137986126191;inf
15;0.033616582628104526;inf
20;0.0332315771918675;inf
25;0.032800025308709437;inf
30;0.03373393689462054;inf
35;0.03494947767328791;inf
40;0.035058169372485695;inf
45;0.033038816643631834;inf
50;0.03225580145966181;inf
55;0.03311635910298768;inf
60;0.03210985667402856;inf
65;0.03364836012324776;inf
70;0.03590301579147318;inf
75;0.031816904920849244;inf
80;0.0322547081901034;inf
85;0.032435941026624865;inf
90;0.030889218873341423;inf
95;0.032468297643400555;inf
100;0.03298504502657732;inf
105;0.035708379817568574;inf
110;0.032081951694362856;inf
115;0.03358070504228338;inf
120;0.032913102960643544;inf
125;0.03266376342979321;inf
130;0.03232468355729136;inf
135;0.03311380879357833;inf
140;0.03249711831682071;inf
145;0.03293832552218899;inf
150;0.03529937366089762;inf
155;0.0355140637778423;inf
160;0.03298581034205899;inf
165;0.030827363646093724;inf
170;0.031982216234968094;inf
175;0.032905489257134525;inf
180;0.033949215953391385;inf
185;0.034219010573755544;inf
190;0.032522957110851514;inf
195;0.0333859268933479;inf
200;0.0370489976152007;inf
205;0.03205223587861156;inf
210;0.03256981210824231;inf
215;0.03493575425180481;inf
220;0.03334097401686121;inf
225;0.03485505857712694;inf
230;0.03227002525654939;inf
235;0.031153524067093142;inf
240;0.03116967025738685;inf
245;0.033453938556435005;inf
250;0.033521465299586;inf
255;0.03257647461879863;inf
260;0.03576167284902408;inf
265;0.030761708791365215;inf
270;0.03515510578519914;inf
275;0.03284708850629415;inf
280;0.033966795488505036;inf
285;0.03772846263142044;inf
290;0.032122752760299744;inf
295;0.032288593739841755;inf
300;0.031944388271610356;inf
