Train dataset: data/classification/data.simple.train.1000.csv
Test dataset: data/classification/data.simple.test.1000.csv
Layers: [2, 64, 32, 16, 8, 2]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-670.9665715820233;0.016;99.2
10;-678.5911900181827;0.014;99.3
15;-673.0460129737032;0.016;99.2
20;-684.1363670626624;0.012;99.4
25;-683.4432199321025;0.01;99.5
30;-662.6488060153039;0.028;98.6
35;-675.818601495943;0.012;99.4
40;-669.5802773209034;0.018;99.1
45;-682.7500728015425;0.014;99.3
50;-666.8076887986635;0.022;98.9
55;-668.1939830597835;0.026;98.7
60;-672.3528658431433;0.014;99.3
65;-688.295249846022;0.042;97.89999999999999
70;-677.2048957570629;0.01;99.5
75;-675.818601495943;0.012;99.4
80;-685.5226613237822;0.016;99.2
85;-677.8980428876228;0.018;99.1
90;-681.3637785404226;0.01;99.5
95;-681.3637785404226;0.01;99.5
100;-681.3637785404226;0.01;99.5
105;-677.8980428876228;0.006;99.7
110;-684.8295141932224;0.014;99.3
115;-673.0460129737032;0.022;98.9
120;-673.7391601042632;0.012;99.4
125;-675.125454365383;0.01;99.5
130;-684.1363670626624;0.006;99.7
135;-674.432307234823;0.02;99.0
140;-686.2158084543422;0.012;99.4
145;-682.7500728015425;0.008;99.6
150;-679.2843371487427;0.016;99.2
155;-679.2843371487427;0.016;99.2
160;-673.7391601042632;0.012;99.4
165;-675.818601495943;0.012;99.4
170;-684.8295141932224;0.008;99.6
175;-675.818601495943;0.012;99.4
180;-670.9665715820233;0.016;99.2
185;-675.125454365383;0.01;99.5
190;-672.3528658431433;0.014;99.3
195;-669.5802773209034;0.018;99.1
200;-668.1939830597835;0.02;99.0
205;-678.5911900181827;0.014;99.3
210;-669.5802773209034;0.018;99.1
215;-688.295249846022;0.018;99.1
220;-669.5802773209034;0.018;99.1
225;-677.2048957570628;0.016;99.2
230;-677.2048957570628;0.01;99.5
235;-677.2048957570628;0.016;99.2
240;-676.5117486265028;0.008;99.6
245;-677.8980428876228;0.006;99.7
250;-679.2843371487427;0.016;99.2
255;-673.0460129737032;0.016;99.2
260;-673.7391601042632;0.012;99.4
265;-677.8980428876228;0.006;99.7
270;-679.9774842793026;0.012;99.4
275;-673.7391601042632;0.012;99.4
280;-681.3637785404226;0.016;99.2
285;-675.125454365383;0.01;99.5
290;-681.3637785404226;0.01;99.5
295;-675.818601495943;0.012;99.4
300;-675.125454365383;0.01;99.5
