Train dataset: data/classification/data.simple.train.1000.csv
Test dataset: data/classification/data.simple.test.1000.csv
Layers: [2, 64, 32, 16, 8, 2]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-668.1939830597835;0.02;99.0
10;-677.2048957570628;0.016;99.2
15;-669.5802773209034;0.018;99.1
20;-687.602102715462;0.022;98.9
25;-690.3746912377019;0.024;98.8
30;-662.6488060153039;0.028;98.6
35;-675.125454365383;0.01;99.5
40;-669.5802773209034;0.018;99.1
45;-686.2158084543422;0.018;99.1
50;-673.0460129737032;0.016;99.2
55;-668.1939830597835;0.02;99.0
60;-676.5117486265028;0.014;99.3
65;-688.988396976582;0.044;97.8
70;-675.125454365383;0.01;99.5
75;-670.9665715820233;0.016;99.2
80;-682.7500728015425;0.02;99.0
85;-677.2048957570628;0.016;99.2
90;-681.3637785404226;0.01;99.5
95;-681.3637785404226;0.01;99.5
100;-682.7500728015425;0.002;99.9
105;-676.5117486265028;0.008;99.6
110;-685.5226613237824;0.01;99.5
115;-678.5911900181827;0.014;99.3
120;-668.8871301903434;0.022;98.9
125;-676.5117486265028;0.008;99.6
130;-684.8295141932224;0.008;99.6
135;-676.5117486265028;0.014;99.3
140;-684.1363670626624;0.006;99.7
145;-681.3637785404226;0.01;99.5
150;-679.9774842793026;0.018;99.1
155;-679.2843371487427;0.016;99.2
160;-675.125454365383;0.01;99.5
165;-675.818601495943;0.012;99.4
170;-684.8295141932224;0.008;99.6
175;-673.7391601042632;0.012;99.4
180;-672.3528658431433;0.014;99.3
185;-675.125454365383;0.01;99.5
190;-673.7391601042632;0.012;99.4
195;-675.125454365383;0.01;99.5
200;-670.9665715820233;0.016;99.2
205;-677.2048957570628;0.016;99.2
210;-669.5802773209034;0.018;99.1
215;-685.5226613237822;0.016;99.2
220;-672.3528658431433;0.014;99.3
225;-676.5117486265028;0.014;99.3
230;-675.818601495943;0.012;99.4
235;-677.8980428876228;0.018;99.1
240;-675.125454365383;0.01;99.5
245;-675.125454365383;0.01;99.5
250;-679.2843371487427;0.016;99.2
255;-675.818601495943;0.012;99.4
260;-675.125454365383;0.01;99.5
265;-677.2048957570628;0.016;99.2
270;-681.3637785404226;0.01;99.5
275;-675.125454365383;0.01;99.5
280;-678.5911900181827;0.014;99.3
285;-675.818601495943;0.012;99.4
290;-678.5911900181827;0.014;99.3
295;-677.2048957570629;0.01;99.5
300;-675.125454365383;0.01;99.5
