Train dataset: data/classification/data.simple.train.1000.csv
Test dataset: data/classification/data.simple.test.1000.csv
Layers: [2, 64, 32, 16, 8, 2]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: tanh
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-674.432307234823;0.02;99.0
10;-677.2048957570628;0.016;99.2
15;-677.8980428876228;0.018;99.1
20;-677.2048957570628;0.01;99.5
25;-677.2048957570628;0.016;99.2
30;-672.3528658431433;0.05;97.5
35;-674.432307234823;0.02;99.0
40;-675.818601495943;0.018;99.1
45;-677.8980428876228;0.012;99.4
50;-675.8186014959429;0.018;99.1
55;-677.2048957570628;0.016;99.2
60;-677.2048957570628;0.016;99.2
65;-675.125454365383;0.07;96.5
70;-675.8186014959429;0.018;99.1
75;-677.8980428876228;0.018;99.1
80;-672.3528658431433;0.038;98.1
85;-677.8980428876228;0.018;99.1
90;-676.5117486265028;0.008;99.6
95;-678.5911900181827;0.014;99.3
100;-676.5117486265029;0.014;99.3
105;-676.5117486265028;0.008;99.6
110;-674.432307234823;0.02;99.0
115;-674.432307234823;0.02;99.0
120;-677.2048957570628;0.016;99.2
125;-675.125454365383;0.01;99.5
130;-677.8980428876228;0.018;99.1
135;-678.5911900181827;0.02;99.0
140;-676.5117486265028;0.008;99.6
145;-676.5117486265028;0.008;99.6
150;-674.432307234823;0.02;99.0
155;-678.5911900181827;0.014;99.3
160;-676.5117486265028;0.008;99.6
165;-678.5911900181827;0.014;99.3
170;-676.5117486265028;0.008;99.6
175;-677.8980428876228;0.018;99.1
180;-676.5117486265028;0.008;99.6
185;-675.818601495943;0.012;99.4
190;-676.5117486265028;0.008;99.6
195;-674.432307234823;0.02;99.0
200;-678.5911900181827;0.014;99.3
205;-677.8980428876228;0.006;99.7
210;-676.5117486265028;0.008;99.6
215;-675.125454365383;0.01;99.5
220;-674.432307234823;0.02;99.0
225;-678.5911900181827;0.014;99.3
230;-675.818601495943;0.012;99.4
235;-677.8980428876228;0.018;99.1
240;-675.125454365383;0.01;99.5
245;-676.5117486265028;0.008;99.6
250;-675.125454365383;0.01;99.5
255;-675.818601495943;0.012;99.4
260;-677.8980428876228;0.018;99.1
265;-676.5117486265028;0.008;99.6
270;-675.8186014959429;0.018;99.1
275;-677.8980428876228;0.012;99.4
280;-677.8980428876228;0.018;99.1
285;-676.5117486265028;0.008;99.6
290;-677.8980428876228;0.006;99.7
295;-675.125454365383;0.01;99.5
300;-678.5911900181827;0.014;99.3
