Train dataset: data/classification/data.simple.train.1000.csv
Test dataset: data/classification/data.simple.test.1000.csv
Layers: [2, 4, 2, 2]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: indentity
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-601.6518585260283;0.116;94.19999999999999
10;-677.8980428876228;0.042;97.89999999999999
15;-571.1533847813905;0.16;92.0
20;-754.8373743797772;0.21;89.5
25;-685.5226613237822;0.01;99.5
30;-629.3777437484264;0.076;96.2
35;-718.1005764600998;0.104;94.8
40;-601.6518585260283;0.116;94.19999999999999
45;-704.9307809794609;0.066;96.7
50;-657.1036289708243;0.042;97.89999999999999
55;-578.08485608699;0.15;92.5
60;-740.2812846380183;0.168;91.60000000000001
65;-760.3825514242567;0.226;88.7
70;-591.2546515676291;0.152;92.4
75;-711.1691051545004;0.084;95.8
80;-683.4432199321025;0.088;95.6
85;-535.8028811228331;0.214;89.3
90;-797.1193493439341;0.332;83.39999999999999
95;-630.7640380095463;0.074;96.3
100;-635.6160679234658;0.07;96.5
105;-683.4432199321025;0.064;96.8
110;-752.7579329880973;0.216;89.2
115;-743.053873160258;0.188;90.60000000000001
120;-713.9416936767402;0.092;95.39999999999999
125;-742.3607260296981;0.174;91.3
130;-733.3498133324188;0.178;91.10000000000001
135;-697.3061625433013;0.116;94.19999999999999
140;-644.6269806207453;0.054;97.3
145;-752.7579329880973;0.204;89.8
150;-641.1612449679454;0.116;94.19999999999999
155;-627.9914494873065;0.102;94.89999999999999
160;-701.4650453266611;0.122;93.89999999999999
165;-695.2267211516216;0.068;96.6
170;-747.9059030741776;0.19;90.5
175;-590.5615044370692;0.132;93.4
180;-785.335848124415;0.298;85.1
185;-673.7391601042632;0.012;99.4
190;-616.2079482677873;0.104;94.8
195;-535.1097339922733;0.212;89.4
200;-717.4074293295399;0.114;94.3
205;-747.2127559436178;0.188;90.60000000000001
210;-603.0381527871483;0.114;94.3
215;-727.8046362879392;0.132;93.4
220;-623.8325667039467;0.084;95.8
225;-648.092716273545;0.052;97.39999999999999
230;-696.6130154127413;0.408;79.60000000000001
235;-543.4274995589926;0.2;90.0
240;-569.7670905202706;0.162;91.9
245;-749.2921973352975;0.194;90.3
250;-655.0241875791444;0.09;95.5
255;-679.2843371487427;0.076;96.2
260;-575.3122675647503;0.154;92.30000000000001
265;-610.6627712233077;0.202;89.9
270;-616.9010953983473;0.094;95.3
275;-597.4929757426687;0.122;93.89999999999999
280;-672.3528658431431;0.08;96.0
285;-750.6784915964174;0.198;90.10000000000001
290;-511.54273155323494;0.246;87.7
295;-668.1939830597835;0.02;99.0
300;-571.1533847813905;0.16;92.0
