Train dataset: data/classification/data.three_gauss.train.1000.csv
Test dataset: data/classification/data.three_gauss.test.1000.csv
Layers: [2, 32, 16, 8, 3]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-4296.765665690686;0.09333333333333334;92.80000000000001
10;-4201.132197643046;0.116;91.96666666666667
15;-4328.469072325311;0.092;92.60000000000001
20;-4364.132271590702;0.09066666666666667;93.53333333333333
25;-4489.623182186891;0.094;92.53333333333333
30;-4443.991165823217;0.09133333333333334;93.26666666666667
35;-4397.629526376929;0.07333333333333333;93.33333333333333
40;-4375.59161481905;0.068;93.4
45;-4304.49451599579;0.084;93.10000000000001
50;-4451.39585813715;0.072;93.66666666666667
55;-4355.042140592193;0.096;93.33333333333333
60;-4643.417430882757;0.076;92.76666666666667
65;-4391.362011036092;0.09666666666666666;92.86666666666666
70;-4325.825729239731;0.078;93.53333333333333
75;-4428.440695728401;0.08733333333333333;93.30000000000001
80;-4437.702814512746;0.074;93.26666666666667
85;-4433.985872772881;0.08933333333333333;93.10000000000001
90;-4486.408652621158;0.08133333333333333;93.13333333333334
95;-4389.663021168138;0.07866666666666666;93.63333333333334
100;-4416.985530098135;0.068;94.0
105;-4385.177891594565;0.068;93.5
110;-4359.0332131877985;0.068;93.8
115;-4430.637920172404;0.086;93.4
120;-4270.88156695628;0.08333333333333333;93.10000000000001
125;-4280.637742718592;0.092;93.13333333333334
130;-4409.857057438984;0.07266666666666667;93.26666666666667
135;-4424.374582429649;0.07066666666666667;93.16666666666666
140;-4509.373188615202;0.07266666666666667;93.10000000000001
145;-4437.297349421305;0.06933333333333333;93.56666666666666
150;-4397.196958918731;0.07066666666666667;93.56666666666666
155;-4508.838478087099;0.07533333333333334;93.03333333333333
160;-4430.612906604689;0.07533333333333334;93.63333333333334
165;-4343.808989883196;0.076;93.7
170;-4428.4292333440635;0.084;92.80000000000001
175;-4423.550101063388;0.08333333333333333;93.23333333333333
180;-4346.606591973152;0.094;93.2
185;-4259.700532181755;0.078;92.86666666666666
190;-4395.7700111074755;0.09133333333333334;93.26666666666667
195;-4422.687054946033;0.08933333333333333;92.9
200;-4327.578923841198;0.07066666666666667;93.60000000000001
205;-4445.889245843764;0.07333333333333333;93.46666666666667
210;-4359.699257951603;0.088;93.2
215;-4369.915103538869;0.066;93.96666666666667
220;-4209.791849982397;0.06733333333333333;92.96666666666667
225;-4380.860572208748;0.088;92.96666666666667
230;-4402.035437649272;0.07733333333333334;93.13333333333334
235;-4463.532708513638;0.072;93.30000000000001
240;-4404.506792949016;0.08466666666666667;93.16666666666666
245;-4425.4189899181365;0.09466666666666666;93.03333333333333
250;-4291.440414768433;0.09666666666666666;93.10000000000001
255;-4506.079440748239;0.086;92.83333333333333
260;-4478.036682320924;0.07066666666666667;93.33333333333333
265;-4389.805817788177;0.09466666666666666;93.2
270;-4321.902412561018;0.07266666666666667;93.56666666666666
275;-4377.315618254719;0.09266666666666666;92.80000000000001
280;-4441.6897095102695;0.08533333333333333;93.10000000000001
285;-4470.187960164456;0.09133333333333334;92.73333333333333
290;-4297.651636576716;0.112;92.86666666666666
295;-4339.48020811304;0.07333333333333333;93.63333333333334
300;-4436.708434159689;0.06666666666666667;93.66666666666667
