Train dataset: data/regression/data.cube.train.1000.csv
Test dataset: data/regression/data.cube.test.1000.csv
Layers: [1, 16, 8, 1]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: indentity
Problem type: regression
Epochs: 300
Epochs;Loss (mse);Loss (msle)
5;0.03304671606571277;inf
10;0.032981864190921785;inf
15;0.03286847604246989;inf
20;0.03283349651491332;inf
25;0.03123234773286305;inf
30;0.031561680892634766;inf
35;0.030114778635296654;inf
40;0.030601548972263946;inf
45;0.03043698754735628;inf
50;0.029171513650759633;inf
55;0.028324627916257214;inf
60;0.027794031742116268;inf
65;0.027339427446375478;inf
70;0.026641435641583496;inf
75;0.02600891569187341;inf
80;0.025267509004822834;inf
85;0.024525280502612826;inf
90;0.02411090478936475;inf
95;0.0240491770535545;inf
100;0.02405670418210219;inf
105;0.023463022917181678;inf
110;0.02236438259951213;inf
115;0.02257307525701923;inf
120;0.022643650638133974;inf
125;0.023040694269307965;inf
130;0.022413947330022554;inf
135;0.022349311285997438;inf
140;0.02187408086377864;inf
145;0.02202849253824942;inf
150;0.02161608564380371;inf
155;0.022070573020624745;inf
160;0.021763954683795172;inf
165;0.021339242727278534;inf
170;0.021246731426618103;inf
175;0.021141238744088547;inf
180;0.021354181123457716;inf
185;0.021541985967959757;inf
190;0.020897037617320948;inf
195;0.021088664503851176;inf
200;0.021526331263981912;inf
205;0.02147493007494408;inf
210;0.021335017734182397;inf
215;0.02095638858701321;inf
220;0.0210334641095163;inf
225;0.020939207391158527;inf
230;0.020885717856110805;inf
235;0.021204740634904542;inf
240;0.02072752748065808;inf
245;0.020862186882640875;inf
250;0.02037684436088372;inf
255;0.020947605057171036;inf
260;0.021021398997418853;inf
265;0.020996325008611122;inf
270;0.020772882845644554;inf
275;0.020643205940790704;inf
280;0.02089509060973213;inf
285;0.02054096621270108;inf
290;0.020835396494970678;inf
295;0.020841538112316153;inf
300;0.020746938331614957;inf
