Train dataset: data/classification/data.three_gauss.train.1000.csv
Test dataset: data/classification/data.three_gauss.test.1000.csv
Layers: [2, 32, 16, 8, 3]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-4384.079279372565;0.10533333333333333;92.80000000000001
10;-4262.536699022804;0.106;92.46666666666667
15;-4361.386785435219;0.09666666666666666;93.0
20;-4358.088859970174;0.108;93.06666666666666
25;-4407.879759117208;0.11733333333333333;92.7
30;-4391.178560865918;0.1;93.2
35;-4376.402545001933;0.072;93.5
40;-4401.879089845856;0.07733333333333334;93.53333333333333
45;-4375.720860255709;0.09;93.4
50;-4457.450732142015;0.07533333333333334;93.46666666666667
55;-4338.209608105202;0.10066666666666667;93.26666666666667
60;-4623.458960716557;0.078;92.76666666666667
65;-4367.5052377588945;0.10866666666666666;93.03333333333333
70;-4346.9349275624045;0.07466666666666667;93.66666666666667
75;-4407.003161816474;0.10866666666666666;93.13333333333334
80;-4410.656525237529;0.07333333333333333;93.46666666666667
85;-4372.162355118303;0.1;93.36666666666666
90;-4485.375707517006;0.08733333333333333;93.13333333333334
95;-4405.78885534119;0.08333333333333333;93.5
100;-4386.0023729608265;0.09;92.9
105;-4408.70632928251;0.07066666666666667;93.76666666666667
110;-4405.396941433127;0.07666666666666666;93.7
115;-4432.443230708343;0.08266666666666667;93.43333333333334
120;-4328.0094025003555;0.08866666666666667;93.23333333333333
125;-4327.590386225536;0.09333333333333334;93.30000000000001
130;-4424.859265822319;0.07;93.53333333333333
135;-4408.130965204274;0.07466666666666667;93.73333333333333
140;-4464.042405474024;0.076;93.16666666666666
145;-4441.705349492689;0.07933333333333334;93.63333333333334
150;-4400.846144741704;0.06666666666666667;93.56666666666666
155;-4536.3558995716085;0.07466666666666667;93.06666666666666
160;-4458.954809455458;0.07733333333333334;93.30000000000001
165;-4380.964804077693;0.09;93.16666666666666
170;-4398.295571140732;0.09866666666666667;92.7
175;-4433.124915454566;0.082;93.2
180;-4356.31065180099;0.10066666666666667;93.26666666666667
185;-4347.603061125249;0.07;93.36666666666666
190;-4370.096464910002;0.08933333333333333;93.2
195;-4381.096138313394;0.08266666666666667;93.4
200;-4340.94572067539;0.07466666666666667;93.46666666666667
205;-4430.9662557616575;0.07266666666666667;93.53333333333333
210;-4349.721067268023;0.07666666666666666;93.43333333333334
215;-4428.363566226213;0.092;93.23333333333333
220;-4368.279691989725;0.07066666666666667;93.86666666666666
225;-4318.683705397201;0.106;92.83333333333333
230;-4387.178114685016;0.076;93.56666666666666
235;-4448.779617418327;0.07333333333333333;93.60000000000001
240;-4399.838213205269;0.078;93.5
245;-4397.496103342187;0.094;93.16666666666666
250;-4357.644830127638;0.09866666666666667;93.30000000000001
255;-4458.995463005593;0.07466666666666667;93.46666666666667
260;-4409.621491334338;0.07333333333333333;93.56666666666666
265;-4375.589526020009;0.09066666666666667;93.43333333333334
270;-4303.812831249567;0.098;93.13333333333334
275;-4346.907825195648;0.09066666666666667;93.2
280;-4411.791613411584;0.08733333333333333;93.23333333333333
285;-4425.668107206161;0.092;93.06666666666666
290;-4361.124116963816;0.09333333333333334;93.36666666666666
295;-4359.268779292445;0.07266666666666667;93.7
300;-4482.57601662801;0.06866666666666667;93.46666666666667
