Train dataset: data/classification/data.simple.train.1000.csv
Test dataset: data/classification/data.simple.test.1000.csv
Layers: [2, 8, 4, 2, 2]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: tanh
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-675.8186014959429;0.018;99.1
10;-677.8980428876228;0.018;99.1
15;-677.2048957570628;0.016;99.2
20;-677.8980428876228;0.006;99.7
25;-677.2048957570628;0.016;99.2
30;-677.2048957570628;0.04;98.0
35;-675.818601495943;0.012;99.4
40;-675.818601495943;0.012;99.4
45;-677.8980428876228;0.018;99.1
50;-675.8186014959429;0.018;99.1
55;-675.818601495943;0.024;98.8
60;-677.8980428876228;0.018;99.1
65;-673.0460129737032;0.064;96.8
70;-674.432307234823;0.02;99.0
75;-677.2048957570628;0.016;99.2
80;-675.8186014959429;0.018;99.1
85;-677.2048957570628;0.016;99.2
90;-677.8980428876228;0.018;99.1
95;-678.5911900181827;0.014;99.3
100;-675.818601495943;0.012;99.4
105;-677.8980428876228;0.006;99.7
110;-675.8186014959429;0.018;99.1
115;-675.8186014959429;0.018;99.1
120;-677.8980428876228;0.012;99.4
125;-676.5117486265028;0.008;99.6
130;-677.2048957570628;0.016;99.2
135;-678.5911900181827;0.02;99.0
140;-677.8980428876228;0.006;99.7
145;-677.2048957570628;0.01;99.5
150;-677.2048957570628;0.016;99.2
155;-677.2048957570628;0.016;99.2
160;-677.8980428876228;0.006;99.7
165;-676.5117486265028;0.008;99.6
170;-677.8980428876228;0.006;99.7
175;-677.8980428876228;0.018;99.1
180;-677.8980428876228;0.006;99.7
185;-675.818601495943;0.012;99.4
190;-676.5117486265028;0.008;99.6
195;-675.8186014959429;0.018;99.1
200;-677.2048957570628;0.01;99.5
205;-677.2048957570628;0.01;99.5
210;-677.8980428876228;0.006;99.7
215;-676.5117486265028;0.008;99.6
220;-676.5117486265029;0.014;99.3
225;-677.8980428876228;0.006;99.7
230;-677.2048957570629;0.01;99.5
235;-677.2048957570628;0.016;99.2
240;-676.5117486265028;0.008;99.6
245;-677.2048957570628;0.01;99.5
250;-677.8980428876228;0.006;99.7
255;-677.2048957570629;0.01;99.5
260;-677.8980428876228;0.006;99.7
265;-677.8980428876228;0.006;99.7
270;-675.8186014959429;0.018;99.1
275;-677.8980428876228;0.012;99.4
280;-677.8980428876228;0.018;99.1
285;-676.5117486265028;0.008;99.6
290;-677.8980428876228;0.006;99.7
295;-676.5117486265028;0.008;99.6
300;-677.2048957570628;0.01;99.5
