Train dataset: data/classification/data.simple.train.1000.csv
Test dataset: data/classification/data.simple.test.1000.csv
Layers: [2, 4, 2, 2]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: indentity
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-677.8980428876228;0.018;99.1
10;-672.3528658431433;0.05;97.5
15;-655.0241875791444;0.168;91.60000000000001
20;-677.2048957570628;0.016;99.2
25;-670.9665715820233;0.052;97.39999999999999
30;-677.2048957570628;0.016;99.2
35;-676.5117486265029;0.026;98.7
40;-677.2048957570628;0.04;98.0
45;-675.125454365383;0.01;99.5
50;-664.7282474069838;0.088;95.6
55;-642.5475392290654;0.18;91.0
60;-677.8980428876228;0.09;95.5
65;-658.4899232319442;0.154;92.30000000000001
70;-661.9556588847439;0.134;93.30000000000001
75;-661.9556588847439;0.092;95.39999999999999
80;-677.2048957570629;0.076;96.2
85;-648.092716273545;0.154;92.30000000000001
90;-673.0460129737032;0.022;98.9
95;-670.9665715820233;0.052;97.39999999999999
100;-670.9665715820233;0.052;97.39999999999999
105;-666.8076887986637;0.07;96.5
110;-653.6378933180245;0.182;90.9
115;-673.0460129737031;0.034;98.3
120;-677.2048957570628;0.01;99.5
125;-671.6597187125833;0.108;94.6
130;-661.262511754184;0.132;93.4
135;-661.262511754184;0.144;92.80000000000001
140;-675.818601495943;0.012;99.4
145;-674.432307234823;0.02;99.0
150;-658.4899232319442;0.16;92.0
155;-661.2625117541841;0.126;93.7
160;-663.3419531458638;0.126;93.7
165;-665.4213945375437;0.066;96.7
170;-669.5802773209034;0.114;94.3
175;-677.8980428876228;0.018;99.1
180;-664.7282474069838;0.088;95.6
185;-677.2048957570629;0.01;99.5
190;-673.0460129737032;0.1;95.0
195;-675.8186014959429;0.018;99.1
200;-675.818601495943;0.072;96.39999999999999
205;-671.6597187125833;0.108;94.6
210;-676.5117486265029;0.026;98.7
215;-665.4213945375437;0.084;95.8
220;-672.3528658431433;0.05;97.5
225;-662.6488060153039;0.094;95.3
230;-655.0241875791444;0.168;91.60000000000001
235;-677.8980428876229;0.078;96.1
240;-677.8980428876228;0.09;95.5
245;-664.7282474069838;0.082;95.89999999999999
250;-654.3310404485844;0.142;92.9
255;-676.5117486265029;0.074;96.3
260;-672.3528658431433;0.05;97.5
265;-650.1721576652249;0.19;90.5
270;-661.9556588847439;0.092;95.39999999999999
275;-662.6488060153039;0.094;95.3
280;-666.1145416681037;0.074;96.3
285;-677.8980428876229;0.078;96.1
290;-677.8980428876228;0.018;99.1
295;-674.432307234823;0.02;99.0
300;-663.3419531458638;0.09;95.5
