Train dataset: data/classification/data.simple.train.1000.csv
Test dataset: data/classification/data.simple.test.1000.csv
Layers: [2, 8, 2]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: indentity
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-616.9010953983473;0.094;95.3
10;-655.7173347097043;0.044;97.8
15;-553.1315593868319;0.186;90.7
20;-751.3716387269774;0.2;90.0
25;-675.818601495943;0.012;99.4
30;-662.6488060153039;0.028;98.6
35;-715.3279879378601;0.096;95.19999999999999
40;-543.4274995589926;0.2;90.0
45;-691.0678383682618;0.026;98.7
50;-652.2515990569046;0.07;96.5
55;-599.5724171343485;0.122;93.89999999999999
60;-729.190930549059;0.136;93.2
65;-786.7221423855349;0.302;84.89999999999999
70;-627.2983023567465;0.148;92.60000000000001
75;-731.2703719407389;0.142;92.9
80;-630.7640380095462;0.11;94.5
85;-492.13461189755634;0.274;86.3
90;-826.9246759580119;0.418;79.10000000000001
95;-615.5148011372273;0.096;95.19999999999999
100;-596.1066814815488;0.124;93.8
105;-682.0569256709825;0.066;96.7
110;-774.9386411660157;0.28;86.0
115;-770.7797583826559;0.256;87.2
120;-718.1005764600998;0.104;94.8
125;-736.8155489852186;0.158;92.10000000000001
130;-743.053873160258;0.218;89.1
135;-688.988396976582;0.134;93.30000000000001
140;-609.9696240927477;0.104;94.8
145;-773.5523469048958;0.264;86.8
150;-657.7967761013842;0.134;93.30000000000001
155;-546.2000880812324;0.196;90.2
160;-661.9556588847439;0.128;93.60000000000001
165;-722.2594592434596;0.134;93.30000000000001
170;-755.5305215103372;0.212;89.4
175;-615.5148011372273;0.096;95.19999999999999
180;-761.7688456853766;0.23;88.5
185;-701.4650453266611;0.056;97.2
190;-576.6985618258701;0.152;92.4
195;-524.0193799033141;0.228;88.6
200;-752.7579329880973;0.204;89.8
205;-728.4977834184991;0.158;92.10000000000001
210;-632.1503322706661;0.09;95.5
215;-733.3498133324188;0.148;92.60000000000001
220;-589.1752101759492;0.134;93.30000000000001
225;-659.8762174930641;0.086;95.7
230;-724.3389006351395;0.164;91.8
235;-562.8356192146712;0.172;91.4
240;-542.0412052978727;0.202;89.9
245;-755.5305215103372;0.212;89.4
250;-706.3170752405807;0.118;94.1
255;-671.6597187125833;0.078;96.1
260;-526.7919684255538;0.224;88.8
265;-612.0490654844276;0.2;90.0
270;-548.9726766034722;0.192;90.4
275;-614.8216540066674;0.1;95.0
280;-659.8762174930641;0.086;95.7
285;-763.8482870770565;0.236;88.2
290;-486.5894348530768;0.282;85.9
295;-601.6518585260284;0.116;94.19999999999999
300;-554.5178536479518;0.184;90.8
