Train dataset: data/classification/data.simple.train.1000.csv
Test dataset: data/classification/data.simple.test.1000.csv
Layers: [2, 256, 128, 64, 32, 2]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: indentity
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-0.00014919999262711346;0.984;50.8
10;-0.00014919999262711346;0.984;50.8
15;-0.00014919999262711346;0.984;50.8
20;-0.00014919999262711346;0.984;50.8
25;-0.00014919999262711346;0.984;50.8
30;-0.00014919999262711346;0.984;50.8
35;-0.00014919999262711346;0.984;50.8
40;-0.00014919999262711346;0.984;50.8
45;-0.00014919999262711346;0.984;50.8
50;-0.00014919999262711346;0.984;50.8
55;-0.00014919999262711346;0.984;50.8
60;-0.00014919999262711346;0.984;50.8
65;-0.00014919999262711346;0.984;50.8
70;-0.00014919999262711346;0.984;50.8
75;-0.00014919999262711346;0.984;50.8
80;-0.00014919999262711346;0.984;50.8
85;-0.00014919999262711346;0.984;50.8
90;-0.00014919999262711346;0.984;50.8
95;-0.00014919999262711346;0.984;50.8
100;-0.00014919999262711346;0.984;50.8
105;-0.00014919999262711346;0.984;50.8
110;-0.00014919999262711346;0.984;50.8
115;-0.00014919999262711346;0.984;50.8
120;-0.00014919999262711346;0.984;50.8
125;-0.00014919999262711346;0.984;50.8
130;-0.00014919999262711346;0.984;50.8
135;-0.00014919999262711346;0.984;50.8
140;-0.00014919999262711346;0.984;50.8
145;-0.00014919999262711346;0.984;50.8
150;-0.00014919999262711346;0.984;50.8
155;-0.00014919999262711346;0.984;50.8
160;-0.00014919999262711346;0.984;50.8
165;-0.00014919999262711346;0.984;50.8
170;-0.00014919999262711346;0.984;50.8
175;-0.00014919999262711346;0.984;50.8
180;-0.00014919999262711346;0.984;50.8
185;-0.00014919999262711346;0.984;50.8
190;-0.00014919999262711346;0.984;50.8
195;-0.00014919999262711346;0.984;50.8
200;-0.00014919999262711346;0.984;50.8
205;-0.00014919999262711346;0.984;50.8
210;-0.00014919999262711346;0.984;50.8
215;-0.00014919999262711346;0.984;50.8
220;-0.00014919999262711346;0.984;50.8
225;-0.00014919999262711346;0.984;50.8
230;-0.00014919999262711346;0.984;50.8
235;-0.00014919999262711346;0.984;50.8
240;-0.00014919999262711346;0.984;50.8
245;-0.00014919999262711346;0.984;50.8
250;-0.00014919999262711346;0.984;50.8
255;-0.00014919999262711346;0.984;50.8
260;-0.00014919999262711346;0.984;50.8
265;-0.00014919999262711346;0.984;50.8
270;-0.00014919999262711346;0.984;50.8
275;-0.00014919999262711346;0.984;50.8
280;-0.00014919999262711346;0.984;50.8
285;-0.00014919999262711346;0.984;50.8
290;-0.00014919999262711346;0.984;50.8
295;-0.00014919999262711346;0.984;50.8
300;-0.00014919999262711346;0.984;50.8
