Train dataset: data/regression/data.activation.train.1000.csv
Test dataset: data/regression/data.activation.test.1000.csv
Layers: [1, 64, 32, 1]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: tanh
Output function: indentity
Problem type: regression
Epochs: 300
Epochs;Loss (mse);Loss (msle)
5;4.773648782936176e-05;inf
10;4.882670211607638e-05;inf
15;3.06280015257786e-05;inf
20;2.2595179898503906e-05;inf
25;2.9952014686515673e-05;inf
30;1.6688867292475484e-05;inf
35;1.652874062080624e-05;inf
40;1.3758683316308296e-05;inf
45;9.777801678473429e-06;inf
50;1.0418020501200429e-05;inf
55;1.1261014518223766e-05;inf
60;7.930781486529003e-06;inf
65;6.014171019846832e-06;inf
70;5.590425215162059e-06;inf
75;4.825175371860429e-06;inf
80;4.871638201704061e-06;inf
85;5.168630084778782e-06;inf
90;4.358552318706448e-06;inf
95;4.505049380013253e-06;inf
100;5.161968334622414e-06;inf
105;4.113922134443911e-06;inf
110;4.672254081767017e-06;inf
115;3.869899531972957e-06;inf
120;3.4742344448611116e-06;inf
125;2.6404199324098467e-06;inf
130;3.5602490634369254e-06;inf
135;2.7776842725058517e-06;inf
140;2.869315490105203e-06;inf
145;3.430725438688615e-06;inf
150;2.9944739372605927e-06;inf
155;3.23092280700643e-06;inf
160;2.6280776374948087e-06;inf
165;2.218633414831782e-06;inf
170;2.161958235474641e-06;inf
175;2.002472341451603e-06;inf
180;1.9510422735900346e-06;inf
185;3.2475667170598297e-06;inf
190;2.2821126540710225e-06;inf
195;3.4563655079497446e-06;inf
200;1.8438297834711246e-06;inf
205;1.943674220312411e-06;inf
210;1.8204455989340243e-06;inf
215;1.656940345135468e-06;inf
220;3.1656696744668942e-06;inf
225;1.841812908692295e-06;inf
230;2.4676742664551956e-06;inf
235;1.688491545384918e-06;inf
240;1.949127220468192e-06;inf
245;1.6159105705038288e-06;inf
250;2.6573599838813416e-06;inf
255;1.502525833529106e-06;inf
260;1.604620639565963e-06;inf
265;1.778496860115468e-06;inf
270;1.941186065058928e-06;inf
275;2.3786480685529807e-06;inf
280;2.261151651262093e-06;inf
285;1.6711877030718796e-06;inf
290;2.233415793573325e-06;inf
295;1.7534119235281108e-06;inf
300;1.3843504715757165e-06;inf
