Train dataset: data/regression/data.activation.train.1000.csv
Test dataset: data/regression/data.activation.test.1000.csv
Layers: [1, 32, 16, 8, 1]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: indentity
Problem type: regression
Epochs: 300
Epochs;Loss (mse);Loss (msle)
5;0.0010033232979275498;inf
10;0.0008004563455148524;inf
15;0.0005730559335284889;inf
20;0.000308965242858812;inf
25;0.000321971397313386;inf
30;0.00035203808093307355;inf
35;0.0001563441668736728;inf
40;0.0002302277428089613;inf
45;0.00015623005505946305;inf
50;0.00014272214003682544;inf
55;0.00011334723205780214;inf
60;0.0001509296497488978;inf
65;0.0001413055930720342;inf
70;0.00015400135317498358;inf
75;9.465244037288542e-05;0.013593896526894994
80;0.0001298613306221904;inf
85;8.649084160934293e-05;0.012293847391288344
90;0.00012153865232601487;0.02770381502783169
95;6.311265287694824e-05;0.009795046143857797
100;9.598602299402743e-05;0.014525137114301331
105;5.973107359404837e-05;0.009872132270727273
110;6.110225585211819e-05;0.010058935700551065
115;6.004492520283481e-05;0.009866505653798747
120;0.00010228534572823466;0.01201660347727708
125;9.387859343614048e-05;0.011354325855327462
130;5.5600731105519186e-05;0.010409166453343796
135;5.045786483588778e-05;0.01070511419022159
140;5.3994262360373144e-05;0.010187106828124995
145;5.7739312446785544e-05;0.009759952444424071
150;6.34581771001605e-05;0.009713872664432804
155;4.557702816490486e-05;0.011178325946531373
160;6.313538267285323e-05;0.009714700581311363
165;6.095284234249338e-05;0.009688053447631344
170;5.5782616201356625e-05;0.009600785194370659
175;4.9972687040550735e-05;0.010795657863386428
180;6.068065419601959e-05;0.009608359306759715
185;4.629901977307197e-05;0.01073378482736024
190;4.328302062372793e-05;0.009907809552070442
195;5.431137578589024e-05;0.009544620167003347
200;4.308059707587668e-05;0.010112310124705976
205;6.276306101896329e-05;0.009449211110643294
210;3.7274975104141715e-05;0.009828896078041124
215;3.880676864056625e-05;0.010502127699367215
220;3.442274213711928e-05;0.010752670575578925
225;3.7243664969761955e-05;0.010660733749802018
230;3.570040879124646e-05;0.011213149337927327
235;5.447937666719209e-05;0.009380719872009224
240;3.675657496800405e-05;0.009821276711439817
245;3.5277774719698733e-05;0.010352403163470079
250;3.112115027177922e-05;0.010468786034675541
255;2.979416731292137e-05;0.011905158188540006
260;2.7590891739248014e-05;0.01288354186297553
265;3.5567707955063286e-05;0.009915894910312181
270;3.3139286134224606e-05;0.010205825076558907
275;3.005389222664892e-05;0.0111247568007208
280;3.7856888896145666e-05;0.009429125012177013
285;3.731903172833179e-05;0.00927290848236331
290;3.268773153035493e-05;0.009734184772857486
295;2.2631473621765946e-05;0.013032172986720434
300;3.2983171654721964e-05;0.009733264364962113
