Train dataset: data/classification/data.simple.train.1000.csv
Test dataset: data/classification/data.simple.test.1000.csv
Layers: [2, 2, 2]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-672.3528658431433;0.014;99.3
10;-679.2843371487427;0.016;99.2
15;-672.3528658431433;0.014;99.3
20;-686.9089555849022;0.02;99.0
25;-688.295249846022;0.018;99.1
30;-657.1036289708243;0.036;98.2
35;-675.818601495943;0.012;99.4
40;-665.4213945375437;0.024;98.8
45;-684.8295141932223;0.014;99.3
50;-665.4213945375436;0.024;98.8
55;-661.955658884744;0.032;98.4
60;-675.818601495943;0.012;99.4
65;-686.9089555849022;0.044;97.8
70;-670.9665715820233;0.016;99.2
75;-669.5802773209034;0.018;99.1
80;-695.2267211516216;0.038;98.1
85;-677.8980428876228;0.018;99.1
90;-689.6815441071419;0.022;98.9
95;-683.4432199321025;0.01;99.5
100;-684.8295141932224;0.008;99.6
105;-684.1363670626624;0.012;99.4
110;-688.988396976582;0.02;99.0
115;-673.0460129737032;0.022;98.9
120;-672.3528658431433;0.014;99.3
125;-678.5911900181827;0.008;99.6
130;-691.0678383682618;0.026;98.7
135;-677.2048957570628;0.016;99.2
140;-693.1472797599417;0.032;98.4
145;-689.6815441071419;0.022;98.9
150;-686.2158084543422;0.018;99.1
155;-681.3637785404226;0.016;99.2
160;-673.7391601042632;0.012;99.4
165;-667.5008359292235;0.024;98.8
170;-682.7500728015425;0.002;99.9
175;-676.5117486265028;0.014;99.3
180;-668.1939830597835;0.02;99.0
185;-675.818601495943;0.012;99.4
190;-673.7391601042632;0.012;99.4
195;-672.3528658431433;0.014;99.3
200;-665.4213945375437;0.024;98.8
205;-681.3637785404226;0.01;99.5
210;-665.4213945375437;0.024;98.8
215;-691.0678383682618;0.026;98.7
220;-669.5802773209034;0.018;99.1
225;-675.818601495943;0.012;99.4
230;-681.3637785404226;0.01;99.5
235;-677.2048957570628;0.016;99.2
240;-677.8980428876228;0.006;99.7
245;-677.8980428876228;0.006;99.7
250;-679.9774842793026;0.012;99.4
255;-674.4323072348232;0.014;99.3
260;-675.125454365383;0.01;99.5
265;-677.8980428876228;0.006;99.7
270;-682.7500728015425;0.008;99.6
275;-673.7391601042632;0.012;99.4
280;-683.4432199321025;0.01;99.5
285;-676.5117486265028;0.008;99.6
290;-681.3637785404226;0.01;99.5
295;-675.818601495943;0.012;99.4
300;-676.5117486265028;0.014;99.3
