Train dataset: data/classification/data.simple.train.100.csv
Test dataset: data/classification/data.simple.test.100.csv
Layers: [2, 32, 2]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: indentity
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-63.76955071151458;0.14;93.0
10;-68.62158062543422;0.28;86.0
15;-79.71193471439342;0.42;79.0
20;-69.31472775599418;0.24;88.0
25;-74.16675766991382;0.26;87.0
30;-65.15584497263448;0.0;100.0
35;-41.58884253359621;0.34;83.0
40;-63.07640358095463;0.06;97.0
45;-67.92843349487428;0.08;96.0
50;-59.61066792815488;0.08;96.0
55;-38.816254011356406;0.38;81.0
60;-49.906608100315594;0.22;89.0
65;-62.38325645039468;0.04;98.0
70;-81.09822897551331;0.46;77.0
75;-79.01878758383346;0.4;80.0
80;-79.01878758383346;0.4;80.0
85;-72.08731627823398;0.2;90.0
90;-67.23528636431433;0.06;97.0
95;-59.61066792815488;0.08;96.0
100;-78.32564045327352;0.38;81.0
105;-65.84899210319443;0.02;99.0
110;-65.84899210319443;0.02;99.0
115;-59.61066792815488;0.08;96.0
120;-55.45178514479518;0.14;93.0
125;-75.55305193103372;0.3;85.0
130;-55.45178514479518;0.14;93.0
135;-62.38325645039468;0.1;95.0
140;-78.32564045327352;0.38;81.0
145;-65.15584497263448;0.0;100.0
150;-73.47361053935388;0.24;88.0
155;-65.15584497263448;0.0;100.0
160;-65.84899210319443;0.02;99.0
165;-60.99696218927478;0.06;97.0
170;-75.55305193103372;0.3;85.0
175;-75.55305193103372;0.3;85.0
180;-65.84899210319443;0.02;99.0
185;-81.09822897551331;0.46;77.0
190;-80.40508184495336;0.44;78.0
195;-58.22437366703498;0.1;95.0
200;-69.31472775599418;0.12;94.0
205;-65.84899210319443;0.02;99.0
210;-67.92843349487427;0.08;96.0
215;-60.99696218927478;0.06;97.0
220;-34.65737122799671;0.44;78.0
225;-65.15584497263448;0.0;100.0
230;-65.15584497263448;0.0;100.0
235;-55.45178514479519;0.14;93.0
240;-63.07640358095463;0.06;97.0
245;-65.15584497263448;0.0;100.0
250;-81.09822897551331;0.46;77.0
255;-66.54213923375438;0.04;98.0
260;-72.08731627823397;0.2;90.0
265;-72.78046340879392;0.22;89.0
270;-60.99696218927478;0.06;97.0
275;-58.22437366703498;0.1;95.0
280;-76.24619906159367;0.32;84.0
285;-65.15584497263448;0.0;100.0
290;-65.15584497263448;0.0;100.0
295;-82.4845232366332;0.5;75.0
300;-65.15584497263448;0.0;100.0
