Train dataset: data/classification/data.simple.train.100.csv
Test dataset: data/classification/data.simple.test.100.csv
Layers: [2, 256, 128, 64, 32, 2]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-101.89264289231178;1.06;47.0
10;-1.4699999273582893e-05;0.94;53.0
15;-91.49543593391255;0.76;62.0
20;-62.38325645039468;0.04;98.0
25;-60.99696218927478;0.06;97.0
30;-67.92843349487427;0.08;96.0
35;-62.38325645039468;0.04;98.0
40;-62.38325645039468;0.04;98.0
45;-65.84899210319443;0.02;99.0
50;-65.84899210319443;0.02;99.0
55;-62.38325645039468;0.04;98.0
60;-65.15584497263448;0.0;100.0
65;-67.23528636431432;0.06;97.0
70;-70.70102201711408;0.16;92.0
75;-65.15584497263448;0.0;100.0
80;-68.62158062543422;0.1;95.0
85;-65.84899210319443;0.02;99.0
90;-65.15584497263448;0.0;100.0
95;-65.15584497263448;0.0;100.0
100;-65.84899210319443;0.02;99.0
105;-64.46269784207453;0.04;98.0
110;-65.84899210319443;0.02;99.0
115;-65.15584497263448;0.0;100.0
120;-65.15584497263448;0.0;100.0
125;-62.38325645039468;0.04;98.0
130;-65.84899210319443;0.02;99.0
135;-65.84899210319443;0.02;99.0
140;-65.84899210319443;0.02;99.0
145;-65.84899210319443;0.02;99.0
150;-65.84899210319443;0.02;99.0
155;-65.84899210319443;0.02;99.0
160;-65.84899210319443;0.02;99.0
165;-65.84899210319443;0.02;99.0
170;-65.84899210319443;0.02;99.0
175;-65.84899210319443;0.02;99.0
180;-65.84899210319443;0.02;99.0
185;-65.84899210319443;0.02;99.0
190;-65.84899210319443;0.02;99.0
195;-65.84899210319443;0.02;99.0
200;-65.84899210319443;0.02;99.0
205;-65.84899210319443;0.02;99.0
210;-65.84899210319443;0.02;99.0
215;-65.84899210319443;0.02;99.0
220;-65.84899210319443;0.02;99.0
225;-65.84899210319443;0.02;99.0
230;-65.84899210319443;0.02;99.0
235;-65.84899210319443;0.02;99.0
240;-65.84899210319443;0.02;99.0
245;-65.84899210319443;0.02;99.0
250;-65.84899210319443;0.02;99.0
255;-65.84899210319443;0.02;99.0
260;-65.84899210319443;0.02;99.0
265;-65.84899210319443;0.02;99.0
270;-65.84899210319443;0.02;99.0
275;-65.84899210319443;0.02;99.0
280;-65.84899210319443;0.02;99.0
285;-65.84899210319443;0.02;99.0
290;-65.84899210319443;0.02;99.0
295;-65.84899210319443;0.02;99.0
300;-65.84899210319443;0.02;99.0
