Train dataset: data/regression/data.cube.train.1000.csv
Test dataset: data/regression/data.cube.test.1000.csv
Layers: [1, 4, 2, 1]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: tanh
Output function: indentity
Problem type: regression
Epochs: 300
Epochs;Loss (mse);Loss (msle)
5;0.031541767268156835;inf
10;0.03144418102406985;inf
15;0.030779986853886297;inf
20;0.031367643842778105;inf
25;0.031438681260918075;inf
30;0.030543286838672336;inf
35;0.029225544019955505;inf
40;0.03080231714418479;inf
45;0.030489971514787592;inf
50;0.02938119477539126;inf
55;0.02870182840279139;inf
60;0.027550797485979814;inf
65;0.027820480612676446;inf
70;0.027116695675159157;inf
75;0.02576667174078787;inf
80;0.02503713711665624;inf
85;0.023127931284487202;inf
90;0.02174532054739428;inf
95;0.020991168820807482;inf
100;0.0198005136620978;inf
105;0.018450706668795194;inf
110;0.016434907644201635;inf
115;0.0156444314594444;inf
120;0.015152814442626386;inf
125;0.014489061815967721;inf
130;0.013686571111134149;inf
135;0.012849837203820665;inf
140;0.012389644559578448;inf
145;0.011873083920665085;inf
150;0.011474073593895162;inf
155;0.011516908423194052;inf
160;0.011061297124326384;inf
165;0.010805660996138554;inf
170;0.010543664570006276;inf
175;0.010492653641250732;inf
180;0.01040578697135658;inf
185;0.01045601341184809;inf
190;0.01007149525870976;inf
195;0.0101359298626622;inf
200;0.010276892489640836;inf
205;0.010178797661366154;inf
210;0.009995114980288055;inf
215;0.009882206005490553;inf
220;0.009889775481933587;inf
225;0.010039291175670616;inf
230;0.009941274639496182;inf
235;0.010079307015937303;inf
240;0.009890231866031541;inf
245;0.009703493227986595;inf
250;0.009419651920438267;inf
255;0.009793720729742899;inf
260;0.009922467514244452;inf
265;0.00993015062718668;inf
270;0.009545412379525022;inf
275;0.009771133294076398;inf
280;0.009600864197965894;inf
285;0.009640120861639241;inf
290;0.009926108532806349;inf
295;0.009795063916077588;inf
300;0.0098121724424841;inf
