Train dataset: data/classification/data.simple.train.1000.csv
Test dataset: data/classification/data.simple.test.1000.csv
Layers: [2, 16, 8, 2]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-680.6706314098626;0.014;99.3
10;-679.2843371487427;0.016;99.2
15;-677.2048957570628;0.016;99.2
20;-682.0569256709825;0.012;99.4
25;-678.5911900181827;0.014;99.3
30;-664.0351002764238;0.026;98.7
35;-672.3528658431433;0.014;99.3
40;-673.0460129737032;0.016;99.2
45;-678.5911900181827;0.014;99.3
50;-669.5802773209034;0.018;99.1
55;-673.7391601042631;0.03;98.5
60;-675.818601495943;0.012;99.4
65;-688.988396976582;0.044;97.8
70;-675.818601495943;0.012;99.4
75;-677.2048957570628;0.016;99.2
80;-684.8295141932224;0.032;98.4
85;-679.2843371487427;0.016;99.2
90;-682.7500728015425;0.008;99.6
95;-679.9774842793026;0.012;99.4
100;-681.3637785404226;0.01;99.5
105;-676.5117486265028;0.008;99.6
110;-682.0569256709825;0.012;99.4
115;-675.8186014959429;0.018;99.1
120;-675.818601495943;0.012;99.4
125;-675.125454365383;0.01;99.5
130;-683.4432199321025;0.01;99.5
135;-675.125454365383;0.022;98.9
140;-684.1363670626624;0.006;99.7
145;-681.3637785404226;0.01;99.5
150;-679.2843371487427;0.016;99.2
155;-677.8980428876228;0.018;99.1
160;-673.7391601042632;0.012;99.4
165;-677.2048957570628;0.016;99.2
170;-686.2158084543422;0.012;99.4
175;-677.2048957570628;0.016;99.2
180;-673.7391601042632;0.012;99.4
185;-675.818601495943;0.012;99.4
190;-676.5117486265028;0.008;99.6
195;-675.818601495943;0.012;99.4
200;-672.3528658431433;0.014;99.3
205;-677.2048957570628;0.016;99.2
210;-673.7391601042632;0.012;99.4
215;-683.4432199321025;0.01;99.5
220;-671.6597187125833;0.018;99.1
225;-677.2048957570628;0.016;99.2
230;-676.5117486265028;0.008;99.6
235;-677.2048957570628;0.016;99.2
240;-675.125454365383;0.01;99.5
245;-676.5117486265028;0.008;99.6
250;-681.3637785404226;0.01;99.5
255;-677.2048957570629;0.01;99.5
260;-675.125454365383;0.01;99.5
265;-676.5117486265028;0.008;99.6
270;-678.5911900181827;0.014;99.3
275;-673.7391601042632;0.012;99.4
280;-677.2048957570628;0.016;99.2
285;-676.5117486265028;0.014;99.3
290;-679.9774842793026;0.012;99.4
295;-675.125454365383;0.01;99.5
300;-676.5117486265028;0.014;99.3
