Train dataset: data/classification/data.three_gauss.train.100.csv
Test dataset: data/classification/data.three_gauss.test.100.csv
Layers: [2, 4, 2, 3]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-304.3156454943979;0.6666666666666666;56.99999999999999
10;-287.8364621643762;0.6666666666666666;60.66666666666667
15;-313.49645717847267;0.6666666666666666;62.66666666666667
20;-413.99132872532783;0.5666666666666667;74.66666666666667
25;-409.22997949697464;0.4533333333333333;79.0
30;-451.108578168731;0.6533333333333333;76.33333333333333
35;-482.6306234322232;1.2066666666666668;62.66666666666667
40;-504.2630698986613;1.32;61.66666666666667
45;-508.65751878666714;1.32;61.66666666666667
50;-518.5450287846802;1.3333333333333333;61.33333333333333
55;-518.5450287846802;1.3333333333333333;61.33333333333333
60;-518.5450287846802;1.3333333333333333;61.33333333333333
65;-516.3478043406773;1.3266666666666667;61.33333333333333
70;-522.9394776726859;1.3333333333333333;61.33333333333333
75;-521.8408654506845;1.3333333333333333;61.66666666666667
80;-522.9394776726859;1.3333333333333333;61.33333333333333
85;-522.9394776726859;1.3333333333333333;61.33333333333333
90;-527.3339265606917;1.3333333333333333;61.33333333333333
95;-522.9394776726859;1.3333333333333333;61.33333333333333
100;-522.9394776726859;1.3333333333333333;61.33333333333333
105;-526.2353143386903;1.3333333333333333;61.66666666666667
110;-530.629763226696;1.3333333333333333;61.66666666666667
115;-526.2353143386903;1.3333333333333333;61.66666666666667
120;-526.2353143386903;1.3333333333333333;61.66666666666667
125;-526.2353143386903;1.3333333333333333;61.66666666666667
130;-527.3339265606917;1.3333333333333333;61.33333333333333
135;-530.629763226696;1.3333333333333333;61.66666666666667
140;-527.3339265606917;1.3333333333333333;61.33333333333333
145;-530.629763226696;1.3333333333333333;61.66666666666667
150;-527.3339265606917;1.3333333333333333;61.33333333333333
155;-530.629763226696;1.3333333333333333;61.66666666666667
160;-527.3339265606917;1.3333333333333333;61.33333333333333
165;-531.7283754486974;1.3333333333333333;61.33333333333333
170;-530.629763226696;1.3333333333333333;61.66666666666667
175;-531.7283754486974;1.3333333333333333;61.33333333333333
180;-530.629763226696;1.3333333333333333;61.66666666666667
185;-531.7283754486974;1.3333333333333333;61.33333333333333
190;-531.7283754486974;1.3333333333333333;61.33333333333333
195;-531.7283754486974;1.3333333333333333;61.33333333333333
200;-531.7283754486974;1.3333333333333333;61.33333333333333
205;-531.7283754486974;1.3333333333333333;61.33333333333333
210;-531.7283754486974;1.3333333333333333;61.33333333333333
215;-530.629763226696;1.3333333333333333;61.66666666666667
220;-530.629763226696;1.3333333333333333;61.66666666666667
225;-531.7283754486974;1.3333333333333333;61.33333333333333
230;-531.7283754486974;1.3333333333333333;61.33333333333333
235;-531.7283754486974;1.3333333333333333;61.33333333333333
240;-531.7283754486974;1.3333333333333333;61.33333333333333
245;-530.629763226696;1.3333333333333333;61.66666666666667
250;-531.7283754486974;1.3333333333333333;61.33333333333333
255;-531.7283754486974;1.3333333333333333;61.33333333333333
260;-531.7283754486974;1.3333333333333333;61.33333333333333
265;-531.7283754486974;1.3333333333333333;61.33333333333333
270;-531.7283754486974;1.3333333333333333;61.33333333333333
275;-531.7283754486974;1.3333333333333333;61.33333333333333
280;-530.629763226696;1.3333333333333333;61.66666666666667
285;-531.7283754486974;1.3333333333333333;61.33333333333333
290;-531.7283754486974;1.3333333333333333;61.33333333333333
295;-531.7283754486974;1.3333333333333333;61.33333333333333
300;-531.7283754486974;1.3333333333333333;61.33333333333333
