Train dataset: data/regression/data.cube.train.100.csv
Test dataset: data/regression/data.cube.test.100.csv
Layers: [1, 16, 8, 1]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: indentity
Output function: indentity
Problem type: regression
Epochs: 300
Epochs;Loss (mse);Loss (msle)
5;0.02578117997106352;inf
10;0.02758148510294515;inf
15;0.035749605066754835;inf
20;0.03237608685963916;inf
25;0.03450740225518317;inf
30;0.025944842964855237;inf
35;0.027252363423262323;inf
40;0.033355250773801505;inf
45;0.029608978150973974;inf
50;0.025359746136242412;inf
55;0.0314249455147035;inf
60;0.030990461336053876;inf
65;0.03180560704363984;inf
70;0.03493028078703586;inf
75;0.03085992218194873;inf
80;0.03261318961918275;inf
85;0.03041222149229348;inf
90;0.025249089249239832;inf
95;0.03372079491087702;inf
100;0.031639378603222613;inf
105;0.03554096608320312;inf
110;0.029249240903524085;inf
115;0.02956882092015019;inf
120;0.0332411928896455;inf
125;0.027420489327592938;inf
130;0.02971297308250307;inf
135;0.03048838662825435;inf
140;0.030259803551279812;inf
145;0.031152292768945645;inf
150;0.029470853802159917;inf
155;0.03029478669773803;inf
160;0.034012405409969595;inf
165;0.025960873087664347;inf
170;0.03243591096481638;inf
175;0.031019249114445983;inf
180;0.030670178958999983;inf
185;0.03227311026674197;inf
190;0.03066117595060613;inf
195;0.029334494827342253;inf
200;0.02951765040988431;inf
205;0.030854084281061765;inf
210;0.03204861178891758;inf
215;0.032336185091767014;inf
220;0.03372056141461661;inf
225;0.03029433406221209;inf
230;0.031105418831708663;inf
235;0.02906756074010166;inf
240;0.027715475482701354;inf
245;0.02808665853909267;inf
250;0.02953373443672285;inf
255;0.02995788836853889;inf
260;0.029948205555867077;inf
265;0.029890773832971656;inf
270;0.03203185527165276;inf
275;0.0306345401482347;inf
280;0.03235200375438377;inf
285;0.03272573213196468;inf
290;0.032283100122937475;inf
295;0.0322470127868473;inf
300;0.0335338797329888;inf
