Train dataset: data/regression/data.cube.train.100.csv
Test dataset: data/regression/data.cube.test.100.csv
Layers: [1, 16, 8, 4, 2, 1]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: indentity
Problem type: regression
Epochs: 300
Epochs;Loss (mse);Loss (msle)
5;0.043834328725513745;inf
10;0.042901227349486454;inf
15;0.043584641741588756;inf
20;0.04155309491866448;inf
25;0.043763507909244014;inf
30;0.04168171881333301;inf
35;0.04244677685838776;inf
40;0.04225878666764884;inf
45;0.04098442458113494;inf
50;0.03962690172413682;inf
55;0.040494434717013854;inf
60;0.039799700209023965;inf
65;0.039762696024187145;inf
70;0.03998504932174335;inf
75;0.03894091232156368;inf
80;0.03863926024982035;inf
85;0.038158513306648295;inf
90;0.03783316279577756;inf
95;0.03771050329618659;inf
100;0.03782980065508533;inf
105;0.0374226226369824;inf
110;0.03637968798425082;inf
115;0.036357511529051756;inf
120;0.03631148902255653;inf
125;0.035536451341424656;inf
130;0.0358132540104005;inf
135;0.0354929466208477;inf
140;0.0351261480636934;inf
145;0.03543426785633405;inf
150;0.03524616259328966;inf
155;0.03555942035716041;inf
160;0.034804617805702535;inf
165;0.03396488662748711;inf
170;0.034032184065529394;inf
175;0.03420079431261444;inf
180;0.0342415823908435;inf
185;0.03438757777496478;inf
190;0.0341587220506608;inf
195;0.03379690381714065;inf
200;0.03415549015832595;inf
205;0.03357058033053026;inf
210;0.03382187981104859;inf
215;0.0338923951311847;inf
220;0.033857244206591;inf
225;0.03391582584430415;inf
230;0.033494407553229986;inf
235;0.033448972798108344;inf
240;0.03260693279722081;inf
245;0.03299615608863014;inf
250;0.0331006520495921;inf
255;0.03323905733781896;inf
260;0.033133426535075235;inf
265;0.03296993903738735;inf
270;0.033321248020557824;inf
275;0.03305506896693644;inf
280;0.033195334768750646;inf
285;0.03353045053273599;inf
290;0.03316301248928743;inf
295;0.033168072686102446;inf
300;0.033221741514838005;inf
