Train dataset: data/classification/data.simple.train.1000.csv
Test dataset: data/classification/data.simple.test.1000.csv
Layers: [2, 32, 2]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: tanh
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-674.432307234823;0.026;98.7
10;-677.2048957570628;0.016;99.2
15;-676.5117486265028;0.008;99.6
20;-676.5117486265028;0.008;99.6
25;-676.5117486265028;0.008;99.6
30;-677.2048957570628;0.016;99.2
35;-675.125454365383;0.01;99.5
40;-677.2048957570629;0.01;99.5
45;-677.2048957570628;0.016;99.2
50;-675.125454365383;0.01;99.5
55;-677.8980428876228;0.018;99.1
60;-677.2048957570628;0.016;99.2
65;-674.432307234823;0.02;99.0
70;-677.2048957570629;0.01;99.5
75;-677.8980428876228;0.012;99.4
80;-677.8980428876228;0.006;99.7
85;-677.2048957570628;0.016;99.2
90;-676.5117486265028;0.008;99.6
95;-677.2048957570628;0.016;99.2
100;-677.8980428876228;0.006;99.7
105;-677.2048957570628;0.016;99.2
110;-675.125454365383;0.01;99.5
115;-674.432307234823;0.02;99.0
120;-676.5117486265028;0.008;99.6
125;-677.2048957570628;0.01;99.5
130;-675.818601495943;0.012;99.4
135;-677.2048957570628;0.016;99.2
140;-675.125454365383;0.01;99.5
145;-675.125454365383;0.01;99.5
150;-677.8980428876228;0.006;99.7
155;-677.2048957570628;0.016;99.2
160;-678.5911900181827;0.014;99.3
165;-676.5117486265028;0.008;99.6
170;-677.8980428876228;0.006;99.7
175;-676.5117486265028;0.008;99.6
180;-677.8980428876228;0.006;99.7
185;-677.8980428876228;0.006;99.7
190;-677.2048957570628;0.01;99.5
195;-676.5117486265028;0.008;99.6
200;-677.8980428876228;0.006;99.7
205;-678.5911900181827;0.014;99.3
210;-676.5117486265028;0.008;99.6
215;-677.8980428876228;0.006;99.7
220;-675.125454365383;0.01;99.5
225;-677.8980428876228;0.012;99.4
230;-675.125454365383;0.01;99.5
235;-678.5911900181827;0.014;99.3
240;-676.5117486265028;0.008;99.6
245;-677.2048957570628;0.016;99.2
250;-677.2048957570628;0.01;99.5
255;-676.5117486265028;0.008;99.6
260;-677.2048957570628;0.01;99.5
265;-677.8980428876228;0.006;99.7
270;-676.5117486265028;0.008;99.6
275;-676.5117486265028;0.008;99.6
280;-677.2048957570628;0.016;99.2
285;-676.5117486265028;0.008;99.6
290;-678.5911900181827;0.014;99.3
295;-676.5117486265028;0.008;99.6
300;-677.2048957570628;0.01;99.5
