Train dataset: data/classification/data.simple.train.1000.csv
Test dataset: data/classification/data.simple.test.1000.csv
Layers: [2, 128, 64, 32, 2]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: tanh
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-696.6130154127416;0.042;97.89999999999999
10;-679.2843371487427;0.022;98.9
15;-676.5117486265028;0.014;99.3
20;-684.1363670626624;0.012;99.4
25;-690.3746912377019;0.036;98.2
30;-662.6488060153039;0.028;98.6
35;-677.2048957570629;0.01;99.5
40;-664.0351002764238;0.026;98.7
45;-682.7500728015425;0.014;99.3
50;-677.2048957570628;0.028;98.6
55;-659.8762174930641;0.032;98.4
60;-675.125454365383;0.01;99.5
65;-673.0460129737032;0.016;99.2
70;-675.125454365383;0.01;99.5
75;-659.8762174930641;0.032;98.4
80;-677.8980428876228;0.018;99.1
85;-677.8980428876228;0.018;99.1
90;-693.8404268905017;0.034;98.3
95;-685.5226613237822;0.016;99.2
100;-681.3637785404226;0.01;99.5
105;-684.8295141932223;0.014;99.3
110;-683.4432199321025;0.01;99.5
115;-662.6488060153039;0.034;98.3
120;-675.818601495943;0.012;99.4
125;-678.5911900181827;0.014;99.3
130;-675.818601495943;0.012;99.4
135;-670.9665715820233;0.022;98.9
140;-693.8404268905017;0.034;98.3
145;-691.7609854988218;0.028;98.6
150;-694.5335740210617;0.042;97.89999999999999
155;-679.9774842793026;0.018;99.1
160;-670.2734244514634;0.02;99.0
165;-670.9665715820233;0.016;99.2
170;-668.1939830597835;0.02;99.0
175;-677.8980428876228;0.018;99.1
180;-664.0351002764238;0.026;98.7
185;-675.818601495943;0.012;99.4
190;-664.0351002764238;0.026;98.7
195;-643.2406863596253;0.056;97.2
200;-666.8076887986635;0.022;98.9
205;-691.7609854988218;0.028;98.6
210;-648.7858634041049;0.048;97.6
215;-695.9198682821815;0.04;98.0
220;-672.3528658431433;0.014;99.3
225;-673.7391601042632;0.012;99.4
230;-678.5911900181827;0.02;99.0
235;-629.3777437484264;0.076;96.2
240;-678.5911900181827;0.008;99.6
245;-682.7500728015425;0.008;99.6
250;-676.5117486265028;0.014;99.3
255;-686.2158084543422;0.012;99.4
260;-669.5802773209034;0.018;99.1
265;-684.8295141932224;0.014;99.3
270;-699.3856039349812;0.05;97.5
275;-682.7500728015425;0.008;99.6
280;-678.5911900181827;0.014;99.3
285;-677.2048957570628;0.01;99.5
290;-687.6021027154621;0.022;98.9
295;-676.5117486265028;0.008;99.6
300;-673.0460129737032;0.016;99.2
