Train dataset: data/classification/data.simple.train.1000.csv
Test dataset: data/classification/data.simple.test.1000.csv
Layers: [2, 4, 2, 2]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: tanh
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-682.0569256709825;0.024;98.8
10;-681.3637785404226;0.028;98.6
15;-675.818601495943;0.012;99.4
20;-692.4541326293818;0.03;98.5
25;-672.3528658431433;0.026;98.7
30;-666.8076887986635;0.022;98.9
35;-677.2048957570629;0.01;99.5
40;-672.3528658431433;0.014;99.3
45;-680.6706314098626;0.014;99.3
50;-670.9665715820233;0.016;99.2
55;-674.4323072348232;0.014;99.3
60;-672.3528658431433;0.014;99.3
65;-690.3746912377019;0.048;97.6
70;-677.2048957570629;0.01;99.5
75;-673.7391601042632;0.012;99.4
80;-700.0787510655412;0.052;97.39999999999999
85;-676.5117486265028;0.014;99.3
90;-697.3061625433014;0.044;97.8
95;-682.7500728015425;0.008;99.6
100;-681.3637785404226;0.01;99.5
105;-677.2048957570628;0.01;99.5
110;-686.2158084543422;0.012;99.4
115;-673.7391601042632;0.018;99.1
120;-672.3528658431433;0.014;99.3
125;-676.5117486265028;0.008;99.6
130;-702.851339587781;0.06;97.0
135;-676.5117486265028;0.014;99.3
140;-695.2267211516216;0.038;98.1
145;-690.3746912377019;0.024;98.8
150;-688.988396976582;0.02;99.0
155;-684.8295141932224;0.014;99.3
160;-674.432307234823;0.014;99.3
165;-674.4323072348232;0.014;99.3
170;-681.3637785404226;0.01;99.5
175;-677.2048957570628;0.01;99.5
180;-673.7391601042632;0.012;99.4
185;-678.5911900181827;0.008;99.6
190;-677.2048957570628;0.01;99.5
195;-670.9665715820233;0.016;99.2
200;-669.5802773209034;0.018;99.1
205;-684.1363670626624;0.012;99.4
210;-666.8076887986635;0.022;98.9
215;-704.2376338489009;0.064;96.8
220;-670.9665715820233;0.016;99.2
225;-670.2734244514634;0.02;99.0
230;-681.3637785404226;0.01;99.5
235;-678.5911900181827;0.02;99.0
240;-679.9774842793026;0.006;99.7
245;-684.8295141932224;0.008;99.6
250;-682.0569256709825;0.012;99.4
255;-680.6706314098626;0.014;99.3
260;-673.7391601042632;0.012;99.4
265;-684.8295141932224;0.014;99.3
270;-686.2158084543422;0.012;99.4
275;-675.125454365383;0.01;99.5
280;-686.2158084543422;0.018;99.1
285;-676.5117486265028;0.008;99.6
290;-686.2158084543422;0.018;99.1
295;-679.9774842793026;0.012;99.4
300;-675.818601495943;0.012;99.4
