Train dataset: data/classification/data.three_gauss.train.100.csv
Test dataset: data/classification/data.three_gauss.test.100.csv
Layers: [2, 8, 4, 2, 3]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: indentity
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-443.6246675535693;0.11333333333333333;91.33333333333333
10;-428.63601035361216;0.18;91.66666666666666
15;-440.1974966518636;0.20666666666666667;90.33333333333333
20;-436.15639692082686;0.16;92.0
25;-433.109677542847;0.05333333333333334;93.0
30;-425.1317099497184;0.06;93.33333333333333
35;-430.86033716437174;0.05333333333333334;92.33333333333333
40;-427.5645004983674;0.05333333333333334;93.33333333333333
45;-429.32915748417213;0.18666666666666668;91.33333333333333
50;-457.8680616884941;0.08;91.33333333333333
55;-436.2877311565283;0.06666666666666667;92.66666666666666
60;-338.10577830695803;0.08666666666666667;85.0
65;-431.9975141374672;0.14666666666666667;92.0
70;-450.216340885578;0.12;91.33333333333333
75;-429.7617249423703;0.05333333333333334;92.66666666666666
80;-431.06880090226116;0.16;91.33333333333333
85;-420.0441139311527;0.05333333333333334;93.66666666666667
90;-401.0664729346313;0.12;90.33333333333333
95;-425.5371750411599;0.05333333333333334;93.33333333333333
100;-402.56846144903324;0.4866666666666667;83.0
105;-432.5864293990825;0.07333333333333333;92.33333333333333
110;-441.8464593843862;0.06;91.0
115;-444.8546140112721;0.08;92.0
120;-411.3073320896135;0.09333333333333334;92.0
125;-412.06614633802405;0.04666666666666667;92.66666666666666
130;-419.4551986695374;0.11333333333333333;92.0
135;-434.1561738303761;0.05333333333333334;92.66666666666666
140;-444.539829605397;0.16666666666666666;92.0
145;-498.8043959416662;0.11333333333333333;86.0
150;-385.2939879185478;0.06666666666666667;90.0
155;-433.92060772573;0.06666666666666667;92.66666666666666
160;-424.89614384507234;0.07333333333333333;93.33333333333333
165;-482.2074295593214;0.10666666666666667;89.66666666666666
170;-464.5639668894475;0.08666666666666667;88.66666666666667
175;-436.353398274379;0.05333333333333334;92.0
180;-414.2498195986487;0.12;91.66666666666666
185;-450.4519069902241;0.11333333333333333;90.66666666666666
190;-446.34514014133674;0.1;92.0
195;-425.30160893651384;0.06666666666666667;93.33333333333333
200;-410.1566039331397;0.05333333333333334;92.66666666666666
205;-427.73439948516284;0.05333333333333334;92.66666666666666
210;-437.7647061032146;0.23333333333333334;89.66666666666666
215;-374.2036338295887;0.04;89.33333333333333
220;-430.86033716437174;0.05333333333333334;92.33333333333333
225;-407.5539143976953;0.06;92.0
230;-452.2957822772578;0.13333333333333333;90.0
235;-417.4414243957083;0.06;93.0
240;-429.93162392916577;0.04;93.33333333333333
245;-428.7152286548412;0.05333333333333334;93.0
250;-425.5236238577816;0.13333333333333333;92.0
255;-438.8768695085943;0.14;92.0
260;-439.8712498616511;0.08;91.33333333333333
265;-436.2877311565283;0.06666666666666667;92.66666666666666
270;-439.9754817305958;0.14;91.66666666666666
275;-488.6156527211563;0.15333333333333332;85.33333333333334
280;-401.943070235365;0.07333333333333333;91.66666666666666
285;-396.3978931908854;0.06666666666666667;91.33333333333333
290;-401.3927197248438;0.24;87.66666666666667
295;-374.2036338295887;0.04;89.33333333333333
300;-405.13467503242464;0.04666666666666667;92.0
