Train dataset: data/regression/data.activation.train.100.csv
Test dataset: data/regression/data.activation.test.100.csv
Layers: [1, 64, 32, 1]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: tanh
Output function: indentity
Problem type: regression
Epochs: 300
Epochs;Loss (mse);Loss (msle)
5;0.00010524628087039159;inf
10;5.8118733808451206e-05;inf
15;3.4718523084990526e-05;inf
20;3.0066979386395036e-05;inf
25;6.425689964004329e-05;inf
30;7.158916013011436e-05;inf
35;3.274661784133357e-05;inf
40;5.039597888469531e-05;inf
45;4.700393840617163e-05;inf
50;3.273365154394192e-05;inf
55;4.0076150219334625e-05;inf
60;4.545440121088286e-05;inf
65;3.784787388889912e-05;inf
70;4.3070953844921904e-05;inf
75;4.202808222610473e-05;inf
80;4.0674817232180566e-05;inf
85;4.659163043035262e-05;inf
90;4.2479268733506704e-05;inf
95;2.8278186870187143e-05;inf
100;4.458121260882626e-05;inf
105;3.250024570193304e-05;inf
110;3.233852455263655e-05;inf
115;3.639895575184175e-05;inf
120;3.552162518680913e-05;inf
125;3.53105463173307e-05;inf
130;2.5335424358745985e-05;inf
135;3.302541982402143e-05;inf
140;3.323518757280738e-05;inf
145;3.2267154685710165e-05;inf
150;3.053542504290809e-05;inf
155;3.0096595167727562e-05;inf
160;3.310616106037386e-05;inf
165;3.308820485782053e-05;inf
170;3.6182789484856416e-05;inf
175;3.219481577726256e-05;inf
180;3.523064889635554e-05;inf
185;2.8621735799184462e-05;inf
190;2.4897468019778368e-05;inf
195;3.2172769461988324e-05;inf
200;2.6830383377157862e-05;inf
205;3.0321696132272628e-05;inf
210;2.540971718528988e-05;inf
215;2.6493311217110393e-05;inf
220;2.9696977132512302e-05;inf
225;2.9482993079235578e-05;inf
230;2.4780455562403783e-05;inf
235;2.2809564348333525e-05;inf
240;3.0047866347466638e-05;inf
245;2.875492847401535e-05;inf
250;3.141814388605058e-05;inf
255;2.179674473873039e-05;inf
260;2.6519926283411096e-05;inf
265;1.936957986537909e-05;inf
270;2.5649233439826576e-05;inf
275;3.12801357013691e-05;inf
280;2.419468494175146e-05;inf
285;2.7815968365556975e-05;inf
290;2.8857146403316033e-05;inf
295;2.689595103968858e-05;inf
300;2.410252129934664e-05;inf
