Train dataset: data/regression/data.activation.train.1000.csv
Test dataset: data/regression/data.activation.test.1000.csv
Layers: [1, 16, 8, 4, 2, 1]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: indentity
Problem type: regression
Epochs: 300
Epochs;Loss (mse);Loss (msle)
5;0.0032094596237747784;inf
10;0.0026275294692826635;inf
15;0.002045840186431555;inf
20;0.001318697237587742;inf
25;0.0011556596092429105;inf
30;0.0009703212440315753;inf
35;0.0006043909856743963;inf
40;0.0005705141156813757;inf
45;0.0004075457719010832;inf
50;0.0003533688960383569;inf
55;0.0002320438098274347;inf
60;0.00025304358334104403;inf
65;0.00018165857920561233;inf
70;0.00016511982356055558;inf
75;0.0001208804378447054;inf
80;0.0001267977443021904;inf
85;9.145955466395511e-05;inf
90;0.00010966804884314037;inf
95;6.301063601433074e-05;0.01147844054406152
100;8.616019244157957e-05;0.01959501687001921
105;6.381901176797561e-05;0.010742528590497194
110;5.797275874149739e-05;0.00985850246229054
115;5.529387016245507e-05;0.009961475575582024
120;7.086808011166444e-05;0.010140863811585427
125;7.105901018912443e-05;0.010142565766463867
130;5.1574634151652446e-05;0.011002148271426962
135;4.720236752411811e-05;0.011552643850468584
140;5.182513116477892e-05;0.010997123538617374
145;5.112707889479518e-05;0.010634302337117776
150;4.996947277830755e-05;0.011192204276190344
155;4.313099007594969e-05;0.012215609746964812
160;5.380706035333996e-05;0.01090078005392837
165;5.158876194238919e-05;0.010983147358130486
170;4.617274755521931e-05;0.01119675908201506
175;4.691407069662159e-05;0.012470126342999235
180;4.447027541294031e-05;0.01137294191089175
185;4.299970399732038e-05;0.012334373613442293
190;4.0652899581618476e-05;0.011738125296720987
195;4.2889022757382095e-05;0.011811295225244585
200;4.105365982123407e-05;0.011925906525720148
205;4.6854729749704345e-05;0.011168728285407437
210;3.431541921030449e-05;0.011794412320291693
215;3.440022610141257e-05;0.0129041604073034
220;3.233037645958607e-05;0.012827901685710194
225;3.277924944241177e-05;0.013384550504583054
230;3.185549273821571e-05;0.013578133597918542
235;4.012826792935014e-05;0.011802161783160937
240;3.105492688343914e-05;0.012464466047165432
245;3.1514105538177464e-05;0.01281777359303096
250;2.7888928149188008e-05;0.013097589608725374
255;2.845288337876206e-05;0.013873608402899928
260;2.6434754639216043e-05;0.014584504451499086
265;2.7773397226319396e-05;0.013038775490251054
270;2.8739128997526423e-05;0.012718481591011478
275;2.6977879903751097e-05;0.01363995872095693
280;2.8720173534242975e-05;0.012295322520203171
285;2.942803805641677e-05;0.011942841136668344
290;3.0418993283095106e-05;0.011967374441261653
295;2.259714741429392e-05;0.014591741764381905
300;2.79856209881347e-05;0.012313556316502617
