Train dataset: data/classification/data.simple.train.1000.csv
Test dataset: data/classification/data.simple.test.1000.csv
Layers: [2, 256, 128, 64, 32, 2]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-672.3528658431433;0.014;99.3
10;-666.8076887986635;0.022;98.9
15;-666.8076887986635;0.022;98.9
20;-692.4541326293818;0.03;98.5
25;-695.2267211516216;0.038;98.1
30;-652.9447461874646;0.042;97.89999999999999
35;-680.6706314098626;0.014;99.3
40;-665.4213945375437;0.024;98.8
45;-685.5226613237822;0.016;99.2
50;-665.4213945375437;0.024;98.8
55;-665.4213945375436;0.024;98.8
60;-669.5802773209034;0.018;99.1
65;-674.432307234823;0.02;99.0
70;-678.5911900181827;0.014;99.3
75;-668.1939830597835;0.02;99.0
80;-684.8295141932224;0.008;99.6
85;-677.2048957570628;0.016;99.2
90;-685.5226613237824;0.01;99.5
95;-681.3637785404226;0.01;99.5
100;-686.2158084543422;0.012;99.4
105;-675.818601495943;0.012;99.4
110;-688.295249846022;0.018;99.1
115;-679.9774842793026;0.012;99.4
120;-674.4323072348232;0.014;99.3
125;-686.9089555849021;0.014;99.3
130;-682.7500728015425;0.002;99.9
135;-677.2048957570628;0.016;99.2
140;-687.602102715462;0.016;99.2
145;-686.9089555849021;0.014;99.3
150;-686.2158084543423;0.024;98.8
155;-680.6706314098626;0.014;99.3
160;-673.7391601042632;0.012;99.4
165;-673.7391601042632;0.012;99.4
170;-681.3637785404226;0.004;99.8
175;-672.3528658431433;0.014;99.3
180;-672.3528658431433;0.014;99.3
185;-675.125454365383;0.01;99.5
190;-675.125454365383;0.01;99.5
195;-664.0351002764238;0.026;98.7
200;-666.8076887986635;0.022;98.9
205;-681.3637785404226;0.01;99.5
210;-665.4213945375437;0.024;98.8
215;-693.8404268905017;0.034;98.3
220;-670.9665715820233;0.016;99.2
225;-675.818601495943;0.012;99.4
230;-678.5911900181827;0.014;99.3
235;-677.2048957570628;0.016;99.2
240;-676.5117486265028;0.008;99.6
245;-677.2048957570628;0.01;99.5
250;-677.8980428876228;0.012;99.4
255;-661.2625117541841;0.03;98.5
260;-677.8980428876228;0.006;99.7
265;-679.9774842793026;0.012;99.4
270;-684.1363670626624;0.006;99.7
275;-675.125454365383;0.01;99.5
280;-687.602102715462;0.022;98.9
285;-677.2048957570628;0.01;99.5
290;-681.3637785404226;0.01;99.5
295;-677.2048957570629;0.01;99.5
300;-675.818601495943;0.012;99.4
