Train dataset: data/classification/data.simple.train.1000.csv
Test dataset: data/classification/data.simple.test.1000.csv
Layers: [2, 32, 16, 8, 2]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: indentity
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-630.7640380095463;0.074;96.3
10;-723.6457535045795;0.12;94.0
15;-599.5724171343486;0.158;92.10000000000001
20;-755.530521510337;0.212;89.4
25;-706.3170752405807;0.07;96.5
30;-600.2655642649084;0.118;94.1
35;-711.8622522850603;0.092;95.39999999999999
40;-647.399569142985;0.05;97.5
45;-709.7828108933804;0.08;96.0
50;-670.9665715820232;0.046;97.7
55;-564.2219134757911;0.17;91.5
60;-745.8264616824978;0.184;90.8
65;-752.0647858575373;0.202;89.9
70;-582.2437388703498;0.156;92.2
75;-681.3637785404226;0.04;98.0
80;-684.8295141932223;0.086;95.7
85;-530.2577040783535;0.222;88.9
90;-791.5741722994544;0.316;84.2
95;-639.0818035762655;0.062;96.89999999999999
100;-638.3886564457057;0.066;96.7
105;-686.2158084543422;0.066;96.7
110;-749.2921973352976;0.206;89.7
115;-743.7470202908179;0.19;90.5
120;-713.9416936767402;0.092;95.39999999999999
125;-745.8264616824978;0.184;90.8
130;-731.2703719407389;0.178;91.10000000000001
135;-695.2267211516214;0.092;95.39999999999999
140;-651.5584519263448;0.044;97.8
145;-749.2921973352975;0.194;90.3
150;-634.9229207929059;0.086;95.7
155;-642.5475392290654;0.09;95.5
160;-702.158192457221;0.118;94.1
165;-695.2267211516216;0.062;96.89999999999999
170;-744.440167421378;0.18;91.0
175;-573.9259733036304;0.156;92.2
180;-787.4152895160947;0.304;84.8
185;-673.7391601042632;0.012;99.4
190;-614.8216540066674;0.106;94.69999999999999
195;-535.1097339922733;0.212;89.4
200;-711.1691051545004;0.09;95.5
205;-756.2236686408971;0.214;89.3
210;-601.6518585260283;0.116;94.19999999999999
215;-732.6566662018588;0.146;92.7
220;-625.2188609650666;0.082;95.89999999999999
225;-647.399569142985;0.05;97.5
230;-594.7203872204288;0.342;82.89999999999999
235;-530.9508512089135;0.218;89.1
240;-576.6985618258701;0.152;92.4
245;-749.2921973352975;0.194;90.3
250;-646.706422012425;0.084;95.8
255;-678.5911900181827;0.068;96.6
260;-571.1533847813905;0.16;92.0
265;-605.1175941788281;0.138;93.10000000000001
270;-621.0599781817069;0.088;95.6
275;-598.8792700037886;0.12;94.0
280;-668.1939830597835;0.086;95.7
285;-750.6784915964174;0.198;90.10000000000001
290;-508.7701430309952;0.25;87.5
295;-670.9665715820233;0.016;99.2
300;-572.5396790425104;0.158;92.10000000000001
