Train dataset: data/classification/data.simple.train.100.csv
Test dataset: data/classification/data.simple.test.100.csv
Layers: [2, 128, 64, 32, 2]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: indentity
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-1.4699999273582893e-05;0.94;53.0
10;-1.4699999273582893e-05;0.94;53.0
15;-1.4699999273582893e-05;0.94;53.0
20;-1.4699999273582893e-05;0.94;53.0
25;-1.4699999273582893e-05;0.94;53.0
30;-1.4699999273582893e-05;0.94;53.0
35;-1.4699999273582893e-05;0.94;53.0
40;-1.4699999273582893e-05;0.94;53.0
45;-1.4699999273582893e-05;0.94;53.0
50;-1.4699999273582893e-05;0.94;53.0
55;-1.4699999273582893e-05;0.94;53.0
60;-1.4699999273582893e-05;0.94;53.0
65;-1.4699999273582893e-05;0.94;53.0
70;-1.4699999273582893e-05;0.94;53.0
75;-1.4699999273582893e-05;0.94;53.0
80;-1.4699999273582893e-05;0.94;53.0
85;-1.4699999273582893e-05;0.94;53.0
90;-1.4699999273582893e-05;0.94;53.0
95;-1.4699999273582893e-05;0.94;53.0
100;-1.4699999273582893e-05;0.94;53.0
105;-1.4699999273582893e-05;0.94;53.0
110;-1.4699999273582893e-05;0.94;53.0
115;-1.4699999273582893e-05;0.94;53.0
120;-1.4699999273582893e-05;0.94;53.0
125;-1.4699999273582893e-05;0.94;53.0
130;-1.4699999273582893e-05;0.94;53.0
135;-1.4699999273582893e-05;0.94;53.0
140;-1.4699999273582893e-05;0.94;53.0
145;-1.4699999273582893e-05;0.94;53.0
150;-1.4699999273582893e-05;0.94;53.0
155;-1.4699999273582893e-05;0.94;53.0
160;-1.4699999273582893e-05;0.94;53.0
165;-1.4699999273582893e-05;0.94;53.0
170;-1.4699999273582893e-05;0.94;53.0
175;-1.4699999273582893e-05;0.94;53.0
180;-1.4699999273582893e-05;0.94;53.0
185;-1.4699999273582893e-05;0.94;53.0
190;-1.4699999273582893e-05;0.94;53.0
195;-1.4699999273582893e-05;0.94;53.0
200;-1.4699999273582893e-05;0.94;53.0
205;-1.4699999273582893e-05;0.94;53.0
210;-1.4699999273582893e-05;0.94;53.0
215;-1.4699999273582893e-05;0.94;53.0
220;-1.4699999273582893e-05;0.94;53.0
225;-1.4699999273582893e-05;0.94;53.0
230;-1.4699999273582893e-05;0.94;53.0
235;-1.4699999273582893e-05;0.94;53.0
240;-1.4699999273582893e-05;0.94;53.0
245;-1.4699999273582893e-05;0.94;53.0
250;-1.4699999273582893e-05;0.94;53.0
255;-1.4699999273582893e-05;0.94;53.0
260;-1.4699999273582893e-05;0.94;53.0
265;-1.4699999273582893e-05;0.94;53.0
270;-1.4699999273582893e-05;0.94;53.0
275;-1.4699999273582893e-05;0.94;53.0
280;-1.4699999273582893e-05;0.94;53.0
285;-1.4699999273582893e-05;0.94;53.0
290;-1.4699999273582893e-05;0.94;53.0
295;-1.4699999273582893e-05;0.94;53.0
300;-1.4699999273582893e-05;0.94;53.0
