Train dataset: data/regression/data.activation.train.1000.csv
Test dataset: data/regression/data.activation.test.1000.csv
Layers: [1, 1]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: tanh
Output function: indentity
Problem type: regression
Epochs: 300
Epochs;Loss (mse);Loss (msle)
5;0.4967859920276471;0.07052971508334085
10;0.3308840892762674;0.07172704172060707
15;0.5346592182396598;0.07062576692946018
20;0.25207513068341547;0.16630058270239845
25;0.5437353165942531;0.07065672453437316
30;0.5590883168523544;0.07071474385587907
35;0.35683191148196997;0.07118957747397639
40;0.25397045315751127;0.16985613358968704
45;0.6607214177201277;0.07122123273310285
50;0.2188261708267163;0.10414771318619777
55;0.45750305306382777;0.07050678606123924
60;0.2177817322429603;0.09986184628840412
65;0.45633700053151965;0.07050767156140857
70;0.7581622285726612;0.0718105192976942
75;0.8084793090715925;0.07213039482565106
80;0.6036608389481707;0.07091551682791924
85;0.5473188156989115;0.07066965751110793
90;0.48079842699171893;0.07050909346279877
95;0.4775875490765263;0.07050668422199233
100;0.6411011960219701;0.07111144739894869
105;0.2712737168484584;0.07461807873261705
110;0.7432085420001124;0.07171681891693515
115;1.0944405034676512;0.07394727802228263
120;0.5615937255324889;0.07072482866185931
125;0.2407244288854335;0.07883024099127672
130;0.21806240962550236;0.1013086741609587
135;1.3608934824737964;0.07550460489897191
140;0.6200984938493966;0.07099904455029796
145;0.9613797732289647;0.07311301455833577
150;0.599752132953064;0.07089630995223532
155;0.3528342896608711;0.07125704911643874
160;0.8099150479762545;0.07213959500184779
165;0.46123464384039775;0.07050464102669234
170;0.21908418387946604;0.09014692314710737
175;0.3027004186889534;0.0726817317792233
180;0.9586428610136222;0.07309555306384327
185;0.31597820253121384;0.0721698685114542
190;0.2176491944202807;0.09440058323935831
195;0.3064668461140905;0.07252318254335208
200;0.6653252005326472;0.07124756847832732
205;0.5691621480710113;0.07075625996313786
210;0.661657465405366;0.07122657084203685
215;0.5942525103436271;0.07086974848067126
220;0.25351763310850933;0.07656777865596753
225;0.381514651548329;0.07086650263260581
230;0.5347130183447554;0.0706259425154507
235;0.6834762177845081;0.07135324802702969
240;0.4729599920389713;0.07050432168743032
245;0.5946371818568466;0.07087158820233577
250;0.24178358443050532;0.14773415132992362
255;0.21983431906486275;0.0889766261433094
260;0.2749954068266249;0.2133453240586441
265;0.6019491281992595;0.07090707288366835
270;0.3081689524695667;0.07245520807290076
275;0.43771077636755046;0.07053704017642543
280;0.7957737621190004;0.07204911638016602
285;0.7704937493909156;0.07188834474755375
290;0.4157454730431482;0.07061524925132381
295;0.24309941364158943;0.07832375621193505
300;0.6032350778533144;0.07091341180508684
