Train dataset: data/regression/data.activation.train.1000.csv
Test dataset: data/regression/data.activation.test.1000.csv
Layers: [1, 32, 1]
Test dataset: 0
Seed: 12020122
Learning rate: 0.1
Activation function: sigmoid
Output function: indentity
Problem type: regression
Epochs: 300
Epochs;Loss (mse);Loss (msle)
5;6.9762754592361245e-06;0.022000543343526316
10;8.67779756686948e-06;inf
15;9.371368790086125e-06;inf
20;1.5139679358726294e-05;inf
25;8.842040473167943e-06;inf
30;1.2164958193621149e-05;inf
35;9.58801622419844e-06;inf
40;1.1354555689350764e-05;inf
45;1.8552991579945148e-05;inf
50;1.1989510447038245e-05;inf
55;1.2923854407261331e-05;inf
60;1.0816554889137678e-05;inf
65;1.1642770699407035e-05;inf
70;1.0671363710476203e-05;inf
75;1.4555338283936081e-05;inf
80;1.3762107370129402e-05;inf
85;1.5316980596381137e-05;inf
90;1.1274648008183052e-05;inf
95;1.1932923753524957e-05;inf
100;9.57017922990651e-06;inf
105;1.1517133499608315e-05;inf
110;1.4587560447077205e-05;inf
115;1.0820349725030155e-05;inf
120;1.226012314253895e-05;inf
125;1.1937674516202171e-05;inf
130;1.1730591831652702e-05;inf
135;1.2706062604972403e-05;inf
140;1.1492607163600617e-05;inf
145;7.71384805174853e-06;inf
150;6.922466166104674e-06;inf
155;7.09935567498925e-06;inf
160;7.166267861293662e-06;inf
165;7.315941850447046e-06;inf
170;5.999703258447241e-06;inf
175;6.167647833935725e-06;inf
180;6.643167763324359e-06;inf
185;7.378497824307809e-06;inf
190;8.368416070120433e-06;inf
195;8.895578650280492e-06;inf
200;8.320800458815467e-06;inf
205;7.099332614527328e-06;inf
210;6.78213686553331e-06;inf
215;5.445425000365777e-06;inf
220;5.987503677555091e-06;inf
225;6.22268714298429e-06;inf
230;7.331315132814014e-06;inf
235;5.408372120641812e-06;inf
240;6.251259519507131e-06;inf
245;5.2710901723910825e-06;inf
250;5.992906160420213e-06;inf
255;6.090623768128272e-06;inf
260;4.824613421689965e-06;inf
265;4.9693237641070635e-06;inf
270;3.326839088737822e-06;inf
275;6.036464598478047e-06;inf
280;3.351599220839471e-06;inf
285;3.1587487888568025e-06;inf
290;3.2009589595560337e-06;inf
295;4.053113406006788e-06;inf
300;2.575727635758674e-06;inf
