Train dataset: data/classification/data.simple.train.1000.csv
Test dataset: data/classification/data.simple.test.1000.csv
Layers: [2, 16, 8, 4, 2, 2]
Test dataset: 1
Seed: 12020122
Learning rate: 0.1
Activation function: indentity
Output function: softmax
Problem type: classification
Epochs: 300
Epochs;Loss (cross_entropy);Loss (hinge);Accuracy
5;-632.1503322706662;0.072;96.39999999999999
10;-718.7937235906597;0.106;94.69999999999999
15;-597.4929757426687;0.146;92.7
20;-752.7579329880973;0.204;89.8
25;-702.851339587781;0.06;97.0
30;-603.0381527871482;0.114;94.3
35;-716.71428219898;0.1;95.0
40;-632.1503322706661;0.072;96.39999999999999
45;-698.6924568044212;0.048;97.6
50;-664.0351002764238;0.044;97.8
55;-551.745265125712;0.188;90.60000000000001
60;-740.9744317685781;0.17;91.5
65;-794.3467608216943;0.324;83.8
70;-599.5724171343485;0.152;92.4
75;-682.0569256709824;0.036;98.2
80;-714.6348408073001;0.112;94.39999999999999
85;-497.679788942036;0.266;86.7
90;-815.8343218690527;0.386;80.7
95;-632.1503322706661;0.072;96.39999999999999
100;-609.9696240927478;0.104;94.8
105;-680.6706314098626;0.068;96.6
110;-774.9386411660157;0.268;86.6
115;-765.2345813381764;0.24;88.0
120;-722.9526063740195;0.118;94.1
125;-757.6099629020168;0.218;89.1
130;-739.5881375074582;0.178;91.10000000000001
135;-697.9993096738613;0.088;95.6
140;-647.399569142985;0.05;97.5
145;-756.9168157714569;0.216;89.2
150;-648.092716273545;0.064;96.8
155;-602.3450056565882;0.118;94.1
160;-722.2594592434596;0.128;93.60000000000001
165;-719.4868707212197;0.108;94.6
170;-752.0647858575373;0.202;89.9
175;-565.608207736911;0.168;91.60000000000001
180;-790.1878780383345;0.312;84.39999999999999
185;-698.6924568044212;0.048;97.6
190;-630.7640380095463;0.086;95.7
195;-515.7016143365946;0.24;88.0
200;-730.5772248101789;0.14;93.0
205;-752.0647858575373;0.202;89.9
210;-632.1503322706661;0.072;96.39999999999999
215;-739.5881375074582;0.166;91.7
220;-632.1503322706661;0.072;96.39999999999999
225;-647.399569142985;0.05;97.5
230;-559.3698835618713;0.312;84.39999999999999
235;-539.268616775633;0.206;89.7
240;-0.00014919999262711346;0.984;50.8
245;-0.00014919999262711346;0.984;50.8
250;-0.00014919999262711346;0.984;50.8
255;-0.00014919999262711346;0.984;50.8
260;-0.00014919999262711346;0.984;50.8
265;-0.00014919999262711346;0.984;50.8
270;-0.00014919999262711346;0.984;50.8
275;-0.00014919999262711346;0.984;50.8
280;-0.00014919999262711346;0.984;50.8
285;-0.00014919999262711346;0.984;50.8
290;-0.00014919999262711346;0.984;50.8
295;-0.00014919999262711346;0.984;50.8
300;-0.00014919999262711346;0.984;50.8
